,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
81,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,351235,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
82,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,216849,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
83,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,68858,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
84,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,18752,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
85,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,22419,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
86,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,12210,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
87,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,7803,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
88,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,3445,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
89,1511613102251770A.10,강원,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,899,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
90,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,333693,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
91,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,184627,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
92,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,79528,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
93,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,20220,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
94,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,23290,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
95,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,12722,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
96,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,8445,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
97,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,3873,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
98,1511613102251770A.11,충북,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,988,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
99,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,476388,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
100,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,288275,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
101,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,98232,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
102,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,23735,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
103,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,29436,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
104,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,19030,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
105,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,11377,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
106,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,5001,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
107,1511613102251770A.12,충남,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,1302,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
