bjdongCd,block,bun,crtnDay,ji,jijiguCd,jijiguCdNm,jijiguGbCd,jijiguGbCdNm,jijiguNm,lot,mainDongGbCd,mainDongGbCdNm,mgmPmsrgstPk,platGbCd,platPlc,reprYn,rnum,sigunguCd,splotNm
10100, ,0089,20121219,0112,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,1,322,11110, 
10100, ,0089,20121219,0112,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,0,323,11110, 
10100, ,0089,20121219,0112,UQF110,자연경관지구,2,용도지구코드,자연경관지구, ,0,전체,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,1,324,11110, 
10100, ,0089,20121219,0112,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,0,325,11110, 
10100, ,0089,20121219,0112,ZA0006, ,3,용도구역코드,문화재보존영향 검토대상구역, ,0,전체,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,1,326,11110, 
10100, ,0089,20121219,0112,UOA120,상대정화구역,3,용도구역코드,상대정화구역, ,0,전체,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,0,327,11110, 
10100, ,0091,20090326,0000,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-659,0,서울특별시 종로구 청운동 91번지,1,328,11110, 
10100, ,0091,20090326,0000,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-659,0,서울특별시 종로구 청운동 91번지,1,329,11110, 
10100, ,0091,20090326,0000,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-3893,0,서울특별시 종로구 청운동 91번지,1,330,11110, 
10100, ,0091,20090326,0000,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3893,0,서울특별시 종로구 청운동 91번지,0,331,11110, 
10100, ,0094,20090326,0002,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100007115,0,서울특별시 종로구 청운동 94-2번지,1,332,11110, 
10100, ,0094,20090326,0002,111, ,2,용도지구코드,최저고도지구, ,0,전체,11110-100007115,0,서울특별시 종로구 청운동 94-2번지,1,333,11110, 
10100, ,0095,20170715,0000,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100028424,0,서울특별시 종로구 청운동 95번지,1,334,11110, 
10100, ,0095,20170715,0000,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100028424,0,서울특별시 종로구 청운동 95번지,0,335,11110, 
10100, ,0095,20170715,0000,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100028424,0,서울특별시 종로구 청운동 95번지,1,336,11110, 
10100,100,0100,20090326,0000,1020, ,1,용도지역코드,일반주거지역,0,0,전체,11110-1234,0,서울특별시 종로구 청운동 100번지,1,337,11110,서울특별시 종로구 청운동
10100,100,0100,20090326,0000,112, ,2,용도지구코드,최고고도지구,0,0,전체,11110-1234,0,서울특별시 종로구 청운동 100번지,1,338,11110,서울특별시 종로구 청운동
10100, ,0107,20180608,0000,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-2326,0,서울특별시 종로구 청운동 107번지,1,339,11110, 
10100, ,0107,20180608,0000,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-2326,0,서울특별시 종로구 청운동 107번지,1,340,11110, 
10100, ,0107,20180608,0000,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-2326,0,서울특별시 종로구 청운동 107번지,0,341,11110, 
10100, ,0108,20100604,0001,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-455,0,서울특별시 종로구 청운동 108-1번지,1,342,11110, 
10100, ,0108,20100604,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-455,0,서울특별시 종로구 청운동 108-1번지,1,343,11110, 
10100, ,0108,20171118,0008,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100019273,0,서울특별시 종로구 청운동 108-8번지,1,344,11110, 
10100, ,0108,20171118,0008,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100019273,0,서울특별시 종로구 청운동 108-8번지,1,345,11110, 
10100, ,0108,20171118,0008,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100019273,0,서울특별시 종로구 청운동 108-8번지,0,346,11110, 
10100, ,0108,20180426,0008,UQA01X, ,1,용도지역코드,도시지역, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,1,347,11110, 
10100, ,0108,20180426,0008,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,0,348,11110, 
10100, ,0108,20180426,0008,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,1,349,11110, 
10100, ,0108,20180426,0008,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,0,350,11110, 
10100, ,0108,20180426,0008,ZQ0001,중점경관관리구역,3,용도구역코드,중점경관관리구역, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,1,351,11110, 
10100, ,0108,20180426,0008,UOA110,절대정화구역,3,용도구역코드,절대보호구역, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,0,352,11110, 
10100, ,0108,20180426,0008,UOA120,상대정화구역,3,용도구역코드,상대보호구역, ,0,전체,11110-100027924,0,서울특별시 종로구 청운동 108-8번지,0,353,11110, 
10100,108,0108,20100604,0014,1020, ,1,용도지역코드,일반주거지역,14,0,전체,11110-441,0,서울특별시 종로구 청운동 108-14번지,1,354,11110, 
10100,108,0108,20100604,0014,Z03, ,2,용도지구코드,3종미관지구,14,0,전체,11110-441,0,서울특별시 종로구 청운동 108-14번지,1,355,11110, 
10100,108,0108,20100604,0014,112, ,2,용도지구코드,최고고도지구,14,0,전체,11110-441,0,서울특별시 종로구 청운동 108-14번지,0,356,11110, 
10100, ,0111,20090326,0001,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-3646,0,서울특별시 종로구 청운동 111-1번지,0,357,11110, 
10100, ,0111,20090326,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3646,0,서울특별시 종로구 청운동 111-1번지,1,358,11110, 
10100, ,0111,20090326,0001,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-3646,0,서울특별시 종로구 청운동 111-1번지,1,359,11110, 
10100, ,0111,20090326,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-3646,0,서울특별시 종로구 청운동 111-1번지,0,360,11110, 
10100, ,0113,20120215,0003,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-2432,0,서울특별시 종로구 청운동 113-3번지,1,361,11110, 
10100, ,0113,20120215,0003,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-2432,0,서울특별시 종로구 청운동 113-3번지,1,362,11110, 
10100, ,0113,20120215,0003,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-2432,0,서울특별시 종로구 청운동 113-3번지,0,363,11110, 
10100, ,0113,20120215,0003,UNA200, ,3,용도구역코드,대공방어 협조구역, ,0,전체,11110-2432,0,서울특별시 종로구 청운동 113-3번지,1,364,11110, 
10100, ,0113,20170106,0003,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100027038,0,서울특별시 종로구 청운동 113-3번지,1,365,11110, 
10100, ,0113,20170106,0003,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100027038,0,서울특별시 종로구 청운동 113-3번지,1,366,11110, 
10100, ,0114,20090326,0001,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-2393,0,서울특별시 종로구 청운동 114-1번지,1,367,11110, 
10100, ,0114,20090326,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-2393,0,서울특별시 종로구 청운동 114-1번지,1,368,11110, 
10100, ,0115,20090326,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3138,0,서울특별시 종로구 청운동 115-1번지,1,369,11110, 
10100, ,0115,20090326,0001,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-3138,0,서울특별시 종로구 청운동 115-1번지,1,370,11110, 
10100, ,0115,20110723,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100010850,0,서울특별시 종로구 청운동 115-1번지,1,371,11110, 
10100, ,0117,20190227,0001,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100029242,0,서울특별시 종로구 청운동 117-1번지,1,372,11110, 
10100, ,0117,20190227,0001,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100029242,0,서울특별시 종로구 청운동 117-1번지,0,373,11110, 
10100, ,0117,20190227,0001,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100029242,0,서울특별시 종로구 청운동 117-1번지,1,374,11110, 
10100, ,0117,20150207,0002,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100012332,0,서울특별시 종로구 청운동 117-2번지,1,375,11110, 
10100, ,0117,20150207,0002,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-100012332,0,서울특별시 종로구 청운동 117-2번지,1,376,11110, 
10100, ,0140,20090326,0001,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-3750,0,서울특별시 종로구 청운동 140-1번지,1,377,11110, 
10100, ,0140,20090326,0001,111, ,2,용도지구코드,최저고도지구, ,0,전체,11110-3750,0,서울특별시 종로구 청운동 140-1번지,1,378,11110, 
10100, ,0140,20090326,0001,102, ,2,용도지구코드,역사문화미관지구, ,0,전체,11110-3750,0,서울특별시 종로구 청운동 140-1번지,0,379,11110, 
10100, ,0001,20160428,0001,UQA430,자연녹지지역,1,용도지역코드,자연녹지지역, ,0,전체,11110-100024421,1,서울특별시 종로구 청운동 산 1-1번지,1,380,11110, 
10100, ,0001,20160428,0001,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100024421,1,서울특별시 종로구 청운동 산 1-1번지,1,381,11110, 
10100, ,0001,20160428,0001,UQF110,자연경관지구,2,용도지구코드,자연경관지구, ,0,전체,11110-100024421,1,서울특별시 종로구 청운동 산 1-1번지,0,382,11110, 
10100, ,0001,20160428,0001,UDV100,개발제한구역,3,용도구역코드,개발제한구역, ,0,전체,11110-100024421,1,서울특별시 종로구 청운동 산 1-1번지,1,383,11110, 
10100, ,0001,20160428,0001,UOC510,국가지정문화재구역,3,용도구역코드,국가지정문화재구역, ,0,전체,11110-100024421,1,서울특별시 종로구 청운동 산 1-1번지,0,384,11110, 
10100, ,0001,20160428,0001,ZH0021, ,3,용도구역코드,문화재보존영향 검토대상구역, ,0,전체,11110-100024421,1,서울특별시 종로구 청운동 산 1-1번지,0,385,11110, 
10100, ,0001,20111129,0077,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100014870,1,서울특별시 종로구 청운동 산 1-77번지,1,386,11110, 
10100, ,0001,20111129,0077,UQG120,역사문화미관지구,2,용도지구코드,역사문화미관지구, ,0,전체,11110-100014870,1,서울특별시 종로구 청운동 산 1-77번지,1,387,11110, 
10200, ,0001,20100317,0026,1021, ,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-2994,0,서울특별시 종로구 신교동 1-26번지,1,1,11110, 
10200, ,0001,20100317,0026,411, ,2,용도지구코드,자연경관지구, ,0,전체,11110-2994,0,서울특별시 종로구 신교동 1-26번지,1,2,11110, 
10200, ,0001,20120605,0027,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-100010119,0,서울특별시 종로구 신교동 1-27번지,1,3,11110, 
10200, ,0001,20120605,0027,1021, ,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100010119,0,서울특별시 종로구 신교동 1-27번지,0,4,11110, 
10200, ,0001,20120605,0027,300, ,2,용도지구코드,자연환경지구, ,0,전체,11110-100010119,0,서울특별시 종로구 신교동 1-27번지,1,5,11110, 
10200, ,0002,20131126,0007,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-291,0,서울특별시 종로구 신교동 2-7번지,1,6,11110, 
10200, ,0002,20131126,0007,411, ,2,용도지구코드,자연경관지구, ,0,전체,11110-291,0,서울특별시 종로구 신교동 2-7번지,1,7,11110, 
10200, ,0002,20100605,0048,1021, ,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100011103,0,서울특별시 종로구 신교동 2-48번지,1,8,11110, 
10200, ,0002,20120929,0051,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100015118,0,서울특별시 종로구 신교동 2-51번지,1,9,11110, 
10200, ,0002,20120929,0051,UQF110,자연경관지구,2,용도지구코드,자연경관지구, ,0,전체,11110-100015118,0,서울특별시 종로구 신교동 2-51번지,1,10,11110, 
10200, ,0002,20120929,0051,UNA200, ,3,용도구역코드,대공방어 협조구역, ,0,전체,11110-100015118,0,서울특별시 종로구 신교동 2-51번지,1,11,11110, 
10200, ,0002,20120929,0051,UOA120,상대정화구역,3,용도구역코드,상대정화구역, ,0,전체,11110-100015118,0,서울특별시 종로구 신교동 2-51번지,0,12,11110, 
10200, ,0002,20120929,0051,UOA110,절대정화구역,3,용도구역코드,절대정화구역, ,0,전체,11110-100015118,0,서울특별시 종로구 신교동 2-51번지,0,13,11110, 
10200, ,0002,20130220,0062,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100015739,0,서울특별시 종로구 신교동 2-62번지,1,14,11110, 
10200, ,0002,20090326,0084,1021, ,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-2851,0,서울특별시 종로구 신교동 2-84번지,1,15,11110, 
10200, ,0002,20090326,0084,200, ,2,용도지구코드,경치지구, ,0,전체,11110-2851,0,서울특별시 종로구 신교동 2-84번지,1,16,11110, 
10200, ,0002,20141218,0116,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100021469,0,서울특별시 종로구 신교동 2-116번지,1,17,11110, 
10200, ,0002,20141218,0116,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100021469,0,서울특별시 종로구 신교동 2-116번지,0,18,11110, 
10200, ,0002,20141218,0116,UQF110,자연경관지구,2,용도지구코드,자연경관지구, ,0,전체,11110-100021469,0,서울특별시 종로구 신교동 2-116번지,1,19,11110, 
10200, ,0002,20141219,0116,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-100008092,0,서울특별시 종로구 신교동 2-116번지,1,20,11110, 
10200, ,0002,20141219,0116,1021, ,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100008092,0,서울특별시 종로구 신교동 2-116번지,0,21,11110, 
10200, ,0002,20141219,0116,411, ,2,용도지구코드,자연경관지구, ,0,전체,11110-100008092,0,서울특별시 종로구 신교동 2-116번지,1,22,11110, 
10200, ,0002,20141219,0116,318, ,3,용도구역코드,대공방어협조구역, ,0,전체,11110-100008092,0,서울특별시 종로구 신교동 2-116번지,1,23,11110, 
10200, ,0002,20111014,0118,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100013761,0,서울특별시 종로구 신교동 2-118번지,1,24,11110, 
10200, ,0002,20111014,0118,UQF110,자연경관지구,2,용도지구코드,자연경관지구, ,0,전체,11110-100013761,0,서울특별시 종로구 신교동 2-118번지,1,25,11110, 
10200, ,0002,20111014,0118,UNA200, ,3,용도구역코드,대공방어 협조구역, ,0,전체,11110-100013761,0,서울특별시 종로구 신교동 2-118번지,1,26,11110, 
10200, ,0002,20111014,0118,UOA120,상대정화구역,3,용도구역코드,상대정화구역, ,0,전체,11110-100013761,0,서울특별시 종로구 신교동 2-118번지,0,27,11110, 
10200, ,0002,20141230,0121,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, ,0,전체,11110-100021575,0,서울특별시 종로구 신교동 2-121번지,1,28,11110, 
10200, ,0002,20170608,0121,UQA121,제1종일반주거지역,1,용도지역코드,제1종일반주거지역, , , ,11110-100028043,0,서울특별시 종로구 신교동 2-121번지,0,29,11110, 
10200, ,0002,20170608,0121,UQA01X, ,1,용도지역코드,도시지역, ,0,전체,11110-100028043,0,서울특별시 종로구 신교동 2-121번지,1,30,11110, 
10200, ,0002,20170608,0121,UOA120,상대정화구역,3,용도구역코드,상대보호구역, , , ,11110-100028043,0,서울특별시 종로구 신교동 2-121번지,0,31,11110, 
10200, ,0002,20170608,0121,ZQ0001,중점경관관리구역,3,용도구역코드,중점경관관리구역, ,0,전체,11110-100028043,0,서울특별시 종로구 신교동 2-121번지,1,32,11110, 
10200, ,0004,20111231,0002,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,1,33,11110, 
10200, ,0004,20111231,0002,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,1,34,11110, 
10200, ,0006,20131018,0001,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,1,35,11110, 
10200, ,0006,20131018,0001,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,1,36,11110, 
10200, ,0006,20111229,0002,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,1,37,11110, 
10200, ,0006,20111229,0002,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,0,38,11110, 
10200, ,0006,20111229,0002,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,1,39,11110, 
10200, ,0006,20111229,0002,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,1,40,11110, 
10200, ,0006,20140411,0004,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-4434,0,서울특별시 종로구 신교동 6-4번지,1,41,11110, 
10200, ,0006,20140411,0004,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-4434,0,서울특별시 종로구 신교동 6-4번지,1,42,11110, 
10200, ,0006,20170112,0004,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,43,11110, 
10200, ,0006,20170112,0004,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,1,44,11110, 
10200, ,0006,20170112,0004,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,1,45,11110, 
10200, ,0006,20170112,0004,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,46,11110, 
10200, ,0006,20170112,0004,UDT100,정비구역,3,용도구역코드,정비구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,47,11110, 
10200, ,0006,20170112,0004,UOA120,상대정화구역,3,용도구역코드,상대정화구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,48,11110, 
10200, ,0006,20170112,0004,UOA110,절대정화구역,3,용도구역코드,절대정화구역, , , ,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,0,49,11110, 
10200, ,0006,20170112,0004,ZQ0001,중점경관관리구역,3,용도구역코드,중점경관관리구역, ,0,전체,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,1,50,11110, 
10200, ,0006,20150107,0006,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,1,51,11110, 
10200, ,0006,20150107,0006,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,0,52,11110, 
10200, ,0006,20150107,0006,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,1,53,11110, 
10200, ,0006,20150107,0006,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,1,54,11110, 
10200, ,0006,20090326,0011,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-825,0,서울특별시 종로구 신교동 6-11번지,1,55,11110, 
10200, ,0006,20090326,0011,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-825,0,서울특별시 종로구 신교동 6-11번지,1,56,11110, 
10200, ,0006,20090326,0013,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-931,0,서울특별시 종로구 신교동 6-13번지,1,57,11110, 
10200, ,0006,20090326,0013,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-931,0,서울특별시 종로구 신교동 6-13번지,1,58,11110, 
10200,6,0006,20131126,0017,1020, ,1,용도지역코드,일반주거지역,17,0,전체,11110-321,0,서울특별시 종로구 신교동 6-17번지,1,59,11110,서울특별시 종로구 신교동
10200,6,0006,20131126,0017,112, ,2,용도지구코드,최고고도지구,17,0,전체,11110-321,0,서울특별시 종로구 신교동 6-17번지,1,60,11110,서울특별시 종로구 신교동
10200, ,0006,20140724,0025,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,1,61,11110, 
10200, ,0006,20140724,0025,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,0,62,11110, 
10200, ,0006,20140724,0025,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,1,63,11110, 
10200, ,0006,20140724,0025,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,1,64,11110, 
10200, ,0006,20090326,0046,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-1626,0,서울특별시 종로구 신교동 6-46번지,1,65,11110, 
10200, ,0006,20090326,0046,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1626,0,서울특별시 종로구 신교동 6-46번지,0,66,11110, 
10200, ,0006,20090326,0046,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-1626,0,서울특별시 종로구 신교동 6-46번지,1,67,11110, 
10200, ,0006,20150107,0047,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,1,68,11110, 
10200, ,0006,20150107,0047,UQA001,도시지역,1,용도지역코드,도시지역, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,0,69,11110, 
10200, ,0006,20150107,0047,UQH110,최고고도지구,2,용도지구코드,최고고도지구, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,1,70,11110, 
10200, ,0006,20150107,0047,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,1,71,11110, 
10200, ,0006,20090326,0049,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,1,72,11110, 
10200, ,0006,20090326,0049,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,1,73,11110, 
10200, ,0006,20090326,0049,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,0,74,11110, 
10200, ,0006,20090326,0049,260, ,2,용도지구코드,주차장정비지구, ,0,전체,11110-139,0,서울특별시 종로구 신교동 6-49번지,0,75,11110, 
10200, ,0006,20090326,0049,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,1,76,11110, 
10200, ,0006,20090326,0049,0100, ,1,용도지역코드,도시지역, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,0,77,11110, 
10200, ,0006,20090326,0049,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,0,78,11110, 
10200, ,0006,20090326,0049,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-1444,0,서울특별시 종로구 신교동 6-49번지,1,79,11110, 
10200, ,0006,20131010,0053,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-1541,0,서울특별시 종로구 신교동 6-53번지,1,80,11110, 
10200, ,0006,20150331,0080,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,1,81,11110, 
10200, ,0006,20150331,0080,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,1,82,11110, 
10200,12,0012,20131126,0000,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-265,0,서울특별시 종로구 신교동 12번지,1,83,11110,서울특별시 종로구 신교동
10200,12,0012,20131126,0000,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-265,0,서울특별시 종로구 신교동 12번지,1,84,11110,서울특별시 종로구 신교동
10200,12,0012,20131126,0000,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-265,0,서울특별시 종로구 신교동 12번지,0,85,11110,서울특별시 종로구 신교동
10200, ,0017,20130618,0006,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-166,0,서울특별시 종로구 신교동 17-6번지,1,86,11110, 
10200, ,0017,20130618,0006,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-166,0,서울특별시 종로구 신교동 17-6번지,0,87,11110, 
10200, ,0017,20130618,0006,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-166,0,서울특별시 종로구 신교동 17-6번지,1,88,11110, 
10200, ,0017,20140905,0006,UQA122,제2종일반주거지역,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,1,89,11110, 
10200, ,0017,20140905,0006,UQQ310,제1종지구단위계획구역,3,용도구역코드,제1종지구단위계획구역, ,0,전체,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,1,90,11110, 
10200, ,0017,20090326,0009,1022, ,1,용도지역코드,제2종일반주거지역, ,0,전체,11110-4615,0,서울특별시 종로구 신교동 17-9번지,1,91,11110, 
10200, ,0017,20090326,0009,370, ,2,용도지구코드,주거환경개선지구, ,0,전체,11110-4615,0,서울특별시 종로구 신교동 17-9번지,1,92,11110, 
10200, ,0017,20090326,0009,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-4615,0,서울특별시 종로구 신교동 17-9번지,0,93,11110, 
10200, ,0017,20130618,0009,1020, ,1,용도지역코드,일반주거지역, ,0,전체,11110-145,0,서울특별시 종로구 신교동 17-9번지,1,94,11110, 
10200, ,0017,20130618,0009,112, ,2,용도지구코드,최고고도지구, ,0,전체,11110-145,0,서울특별시 종로구 신교동 17-9번지,1,95,11110, 
