area,bjdongCd,block,bun,crtnDay,etcPurps,exposPubuseGbCd,exposPubuseGbCdNm,flrGbCd,flrGbCdNm,flrNo,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmExposPubuseAreaPk,mgmPmsrgstPk,platGbCd,platPlc,pngtypGbNm,rnum,sigunguCd,splotNm,strctCd,strctCdNm
58.63,10200, ,0006,20090326, ,1,전유,20,지상,0,0049, ,0,주건축물,02003,다세대주택,11110-8800,11110-1444,0,서울특별시 종로구 신교동 6-49번지,18B,21,11110, ,21,철근콘크리트구조
10.87,10200, ,0006,20090326,계단실,2,공용,40,각층,0,0049, ,0,주건축물,02003,다세대주택,11110-8801,11110-1444,0,서울특별시 종로구 신교동 6-49번지,18B,22,11110, ,21,철근콘크리트구조
21.06,10200, ,0006,20090326, ,1,전유,20,지상,0,0049, ,0,주건축물,02003,다세대주택,11110-8802,11110-1444,0,서울특별시 종로구 신교동 6-49번지,6A,23,11110, ,21,철근콘크리트구조
3.91,10200, ,0006,20090326,계단실,2,공용,20,지상,0,0049, ,0,주건축물,02003,다세대주택,11110-8803,11110-1444,0,서울특별시 종로구 신교동 6-49번지,6A,24,11110, ,21,철근콘크리트구조
24.21,10200, ,0006,20090326, ,1,전유,20,지상,0,0049, ,0,주건축물,02003,다세대주택,11110-8804,11110-1444,0,서울특별시 종로구 신교동 6-49번지,7A,25,11110, ,21,철근콘크리트구조
4.49,10200, ,0006,20090326,계단실,2,공용,40,각층,0,0049, ,0,주건축물,02003,다세대주택,11110-8805,11110-1444,0,서울특별시 종로구 신교동 6-49번지,7A,26,11110, ,21,철근콘크리트구조
51.16,10200, ,0006,20131010, ,1,전유,20,지상,4,0053, ,0,주건축물,02003,다세대주택,11110-9602,11110-1541,0,서울특별시 종로구 신교동 6-53번지,22C,27,11110, ,21,철근콘크리트구조
16.72,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9603,11110-1541,0,서울특별시 종로구 신교동 6-53번지,22C,28,11110, ,21,철근콘크리트구조
5.17,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9604,11110-1541,0,서울특별시 종로구 신교동 6-53번지,22C,29,11110, ,21,철근콘크리트구조
60.82,10200, ,0006,20131010, ,1,전유,20,지상,1,0053, ,0,주건축물,02003,다세대주택,11110-9605,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,30,11110, ,21,철근콘크리트구조
19.89,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9606,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,31,11110, ,21,철근콘크리트구조
6.17,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9607,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,32,11110, ,21,철근콘크리트구조
60.82,10200, ,0006,20131010, ,1,전유,20,지상,2,0053, ,0,주건축물,02003,다세대주택,11110-9608,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,33,11110, ,21,철근콘크리트구조
19.89,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9609,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,34,11110, ,21,철근콘크리트구조
6.17,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9610,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,35,11110, ,21,철근콘크리트구조
60.82,10200, ,0006,20131010, ,1,전유,20,지상,3,0053, ,0,주건축물,02003,다세대주택,11110-9611,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,36,11110, ,21,철근콘크리트구조
19.89,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9612,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,37,11110, ,21,철근콘크리트구조
6.17,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9613,11110-1541,0,서울특별시 종로구 신교동 6-53번지,26A,38,11110, ,21,철근콘크리트구조
64.83,10200, ,0006,20131010, ,1,전유,20,지상,1,0053, ,0,주건축물,02003,다세대주택,11110-9614,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,39,11110, ,21,철근콘크리트구조
21.2,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9615,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,40,11110, ,21,철근콘크리트구조
6.58,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9616,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,41,11110, ,21,철근콘크리트구조
64.83,10200, ,0006,20131010, ,1,전유,20,지상,2,0053, ,0,주건축물,02003,다세대주택,11110-9617,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,42,11110, ,21,철근콘크리트구조
21.2,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9618,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,43,11110, ,21,철근콘크리트구조
6.58,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9619,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,44,11110, ,21,철근콘크리트구조
64.83,10200, ,0006,20131010, ,1,전유,20,지상,3,0053, ,0,주건축물,02003,다세대주택,11110-9620,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,45,11110, ,21,철근콘크리트구조
21.2,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9621,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,46,11110, ,21,철근콘크리트구조
6.58,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9622,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,47,11110, ,21,철근콘크리트구조
64.83,10200, ,0006,20131010, ,1,전유,20,지상,4,0053, ,0,주건축물,02003,다세대주택,11110-9623,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,48,11110, ,21,철근콘크리트구조
21.2,10200, ,0006,20131010,주차장,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9624,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,49,11110, ,21,철근콘크리트구조
6.58,10200, ,0006,20131010,계단실,2,공용, , ,0,0053, ,0,주건축물,02003,다세대주택,11110-9625,11110-1541,0,서울특별시 종로구 신교동 6-53번지,28B,50,11110, ,21,철근콘크리트구조
84.84,10200, ,0006,20150331,다세대주택,1,전유,20,지상,0,0080, ,0,주건축물,02003,다세대주택,11110-100015209,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,30A,51,11110, ,21,철근콘크리트구조
52.14,10200, ,0006,20150331,다세대주택,1,전유,21,복수층(하층),0,0080, ,0,주건축물,02003,다세대주택,11110-100015210,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,30B,52,11110, ,21,철근콘크리트구조
31.16,10200, ,0006,20150331,다세대주택,1,전유,22,복수층(상층),0,0080, ,0,주건축물,02003,다세대주택,11110-100015211,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,30B,53,11110, ,21,철근콘크리트구조
13.16,10200, ,0006,20150331,계단실,2,공용,40,각층,0,0080, ,0,주건축물,02003,다세대주택,11110-100015212,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,30A,54,11110, ,21,철근콘크리트구조
13.16,10200, ,0006,20150331,계단실,2,공용,40,각층,0,0080, ,0,주건축물,02003,다세대주택,11110-100015213,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,30B,55,11110, ,21,철근콘크리트구조
30.53,10200,12,0012,20131126, ,1,전유,10,지하,0,0000, ,0,주건축물,02003,다세대주택,11110-1424,11110-265,0,서울특별시 종로구 신교동 12번지,11.12,56,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
4.29,10200,12,0012,20131126,계단실,2,공용,10,지하,0,0000, ,0,주건축물,02005,부대시설,11110-1425,11110-265,0,서울특별시 종로구 신교동 12번지,11.12,57,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
1.87,10200,12,0012,20131126,복도,2,공용,10,지하,0,0000, ,0,주건축물,02003,다세대주택,11110-1426,11110-265,0,서울특별시 종로구 신교동 12번지,11.12,58,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
49.46,10200,12,0012,20131126, ,1,전유,10,지하,0,0000, ,0,주건축물,02003,다세대주택,11110-1427,11110-265,0,서울특별시 종로구 신교동 12번지,18,59,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
6.94,10200,12,0012,20131126,계단실,2,공용,10,지하,0,0000, ,0,주건축물,02005,부대시설,11110-1428,11110-265,0,서울특별시 종로구 신교동 12번지,18,60,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
3.02,10200,12,0012,20131126,복도,2,공용,10,지하,0,0000, ,0,주건축물,02005,부대시설,11110-1429,11110-265,0,서울특별시 종로구 신교동 12번지,18,61,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
34.61,10200, ,0017,20140905,1세대,1,전유,20,지상,6,0006, ,0,주건축물,02003,다세대주택,11110-100012580,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,a,62,11110, ,32,경량철골구조
9.5,10200, ,0017,20140905,계단실,2,공용,20,지상,6,0006, ,0,주건축물,02003,다세대주택,11110-100012581,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,a,63,11110, ,21,철근콘크리트구조
28.56,10200, ,0017,20090326, ,1,전유, , ,0,0009, ,0,주건축물,02003,다세대주택,11110-21833,11110-4615,0,서울특별시 종로구 신교동 17-9번지,12A,64,11110, ,21,철근콘크리트구조
10.08,10200, ,0017,20090326,계단실,2,공용,40,각층,0,0009, ,0,주건축물,02003,다세대주택,11110-21834,11110-4615,0,서울특별시 종로구 신교동 17-9번지,12A,65,11110, ,21,철근콘크리트구조
28.56,10200, ,0017,20090326,401호복하층,1,전유,20,지상,4,0009, ,0,주건축물,02003,다세대주택,11110-21835,11110-4615,0,서울특별시 종로구 신교동 17-9번지,15A,66,11110, ,21,철근콘크리트구조
10.08,10200, ,0017,20090326,계단실,2,공용,40,각층,0,0009, ,0,주건축물,02003,다세대주택,11110-21836,11110-4615,0,서울특별시 종로구 신교동 17-9번지,15A,67,11110, ,21,철근콘크리트구조
10.6,10200, ,0017,20090326,401호복상층,1,전유,20,지상,5,0009, ,0,주건축물,02003,다세대주택,11110-21837,11110-4615,0,서울특별시 종로구 신교동 17-9번지,15AA,68,11110, ,21,철근콘크리트구조
59.95,10200, ,0017,20170524, ,1,전유,20,지상,1,0010, ,0,주건축물,02003,다세대주택,11110-100018653,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,A,69,11110, ,21,철근콘크리트구조
59.12,10200, ,0017,20170524, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-100018654,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,B,70,11110, ,21,철근콘크리트구조
58.05,10200, ,0017,20170524, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-100018655,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,C,71,11110, ,21,철근콘크리트구조
57.77,10200, ,0017,20170524, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-100018656,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,D,72,11110, ,21,철근콘크리트구조
53.56,10200, ,0017,20170524, ,1,전유,20,지상,4,0010, ,0,주건축물,02003,다세대주택,11110-100018657,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,E,73,11110, ,21,철근콘크리트구조
55.63,10200, ,0017,20170524, ,1,전유,20,지상,4,0010, ,0,주건축물,02003,다세대주택,11110-100018658,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,F,74,11110, ,21,철근콘크리트구조
7.16,10200, ,0017,20170524,계단실,2,공용,40,각층,0,0010, ,0,주건축물,02003,다세대주택,11110-100018659,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,A,75,11110, ,21,철근콘크리트구조
7.07,10200, ,0017,20170524,계단실,2,공용,40,각층,0,0010, ,0,주건축물,02003,다세대주택,11110-100018660,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,B,76,11110, ,21,철근콘크리트구조
6.93,10200, ,0017,20170524,계단실,2,공용,40,각층,0,0010, ,0,주건축물,02003,다세대주택,11110-100018661,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,C,77,11110, ,21,철근콘크리트구조
6.9,10200, ,0017,20170524,계단실,2,공용,40,각층,0,0010, ,0,주건축물,02003,다세대주택,11110-100018662,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,D,78,11110, ,21,철근콘크리트구조
6.4,10200, ,0017,20170524,계단실,2,공용,40,각층,0,0010, ,0,주건축물,02003,다세대주택,11110-100018663,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,E,79,11110, ,21,철근콘크리트구조
6.65,10200, ,0017,20170524,계단실,2,공용,40,각층,0,0010, ,0,주건축물,02003,다세대주택,11110-100018664,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,F,80,11110, ,21,철근콘크리트구조
38.16,10200, ,0017,20110723, ,1,전유,10,지하,1,0021, ,0,주건축물,02003,다세대주택,11110-21921,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83a,81,11110, ,21,철근콘크리트구조
10.86,10200, ,0017,20110723,계단실,2,공용,40,각층,0,0021, ,0,주건축물,02003,다세대주택,11110-21922,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83a,82,11110, ,21,철근콘크리트구조
38.16,10200, ,0017,20110723, ,1,전유,20,지상,1,0021, ,0,주건축물,02003,다세대주택,11110-21923,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83b,83,11110, ,21,철근콘크리트구조
10.86,10200, ,0017,20110723,계단실,2,공용,40,각층,0,0021, ,0,주건축물,02003,다세대주택,11110-21924,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83b,84,11110, ,21,철근콘크리트구조
38.16,10200, ,0017,20110723, ,1,전유,20,지상,2,0021, ,0,주건축물,02003,다세대주택,11110-21925,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83c,85,11110, ,21,철근콘크리트구조
10.86,10200, ,0017,20110723,계단실,2,공용,40,각층,0,0021, ,0,주건축물,02003,다세대주택,11110-21926,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83c,86,11110, ,21,철근콘크리트구조
38.16,10200, ,0017,20110723, ,1,전유,20,지상,3,0021, ,0,주건축물,02003,다세대주택,11110-21927,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83d,87,11110, ,21,철근콘크리트구조
10.86,10200, ,0017,20110723,계단실,2,공용,40,각층,0,0021, ,0,주건축물,02003,다세대주택,11110-21928,11110-4627,0,서울특별시 종로구 신교동 17-21번지,14.83d,88,11110, ,21,철근콘크리트구조
38.16,10200, ,0017,20110723, ,1,전유,21,복수층(하층),0,0021, ,0,주건축물,02003,다세대주택,11110-21929,11110-4627,0,서울특별시 종로구 신교동 17-21번지,17.36a,89,11110, ,21,철근콘크리트구조
6.5,10200, ,0017,20110723, ,1,전유,22,복수층(상층),0,0021, ,0,주건축물,02003,다세대주택,11110-21930,11110-4627,0,서울특별시 종로구 신교동 17-21번지,17.36a,90,11110, ,21,철근콘크리트구조
12.72,10200, ,0017,20110723,계단실,2,공용,40,각층,0,0021, ,0,주건축물,02003,다세대주택,11110-21931,11110-4627,0,서울특별시 종로구 신교동 17-21번지,17.36a,91,11110, ,21,철근콘크리트구조
31.2,10200, ,0017,20100827, ,1,전유,20,지상,0,0044, ,0,주건축물,02003,다세대주택,11110-159,11110-141,0,서울특별시 종로구 신교동 17-44번지,9.44,92,11110, ,21,철근콘크리트구조
6.97,10200, ,0017,20100827,계단실,2,공용,40,각층,0,0044, ,0,주건축물,02003,다세대주택,11110-160,11110-141,0,서울특별시 종로구 신교동 17-44번지,9.44,93,11110, ,21,철근콘크리트구조
31.8,10200, ,0017,20100827, ,1,전유,20,지상,0,0044, ,0,주건축물,02003,다세대주택,11110-161,11110-141,0,서울특별시 종로구 신교동 17-44번지,9.62,94,11110, ,21,철근콘크리트구조
7.11,10200, ,0017,20100827,계단실,2,공용,40,각층,0,0044, ,0,주건축물,02003,다세대주택,11110-162,11110-141,0,서울특별시 종로구 신교동 17-44번지,9.62,95,11110, ,21,철근콘크리트구조
33.35,10200, ,0017,20090326, ,1,전유, , ,0,0046, ,0,주건축물,02003,다세대주택,11110-19133,11110-3238,0,서울특별시 종로구 신교동 17-46번지,11.88,96,11110, ,21,철근콘크리트구조
5.93,10200, ,0017,20090326,계단실,2,공용,40,각층,0,0046, ,0,주건축물,02003,다세대주택,11110-19134,11110-3238,0,서울특별시 종로구 신교동 17-46번지,11.88,97,11110, ,21,철근콘크리트구조
32.21,10200, ,0017,20090326, ,1,전유,20,지상,0,0046, ,0,주건축물,02003,다세대주택,11110-19135,11110-3238,0,서울특별시 종로구 신교동 17-46번지,11.91,98,11110, ,21,철근콘크리트구조
7.17,10200, ,0017,20090326,계단실,2,공용,40,각층,0,0046, ,0,주건축물,02003,다세대주택,11110-19136,11110-3238,0,서울특별시 종로구 신교동 17-46번지,11.91,99,11110, ,21,철근콘크리트구조
34.12,10200, ,0017,20090326, ,1,전유,20,지상,0,0046, ,0,주건축물,02003,다세대주택,11110-19137,11110-3238,0,서울특별시 종로구 신교동 17-46번지,12.62,100,11110, ,21,철근콘크리트구조
7.59,10200, ,0017,20090326,계단실,2,공용,40,각층,0,0046, ,0,주건축물,02003,다세대주택,11110-19138,11110-3238,0,서울특별시 종로구 신교동 17-46번지,12.62,101,11110, ,21,철근콘크리트구조
38.25,10200, ,0017,20090326, ,1,전유, , ,0,0046, ,0,주건축물,02003,다세대주택,11110-19139,11110-3238,0,서울특별시 종로구 신교동 17-46번지,13.63,102,11110, ,21,철근콘크리트구조
6.8,10200, ,0017,20090326,계단실,2,공용,40,각층,0,0046, ,0,주건축물,02003,다세대주택,11110-19140,11110-3238,0,서울특별시 종로구 신교동 17-46번지,13.63,103,11110, ,21,철근콘크리트구조
97.5,10200, ,0059,20120831,학원,1,전유,20,지상,2,0000, ,0,주건축물,04010,학원,11110-100006829,11110-100016304,0,서울특별시 종로구 신교동 59번지,202,104,11110, ,21,철근콘크리트구조
116.79,10200, ,0059,20130417, ,1,전유,20,지상,2,0000, ,0,주건축물,03020,체육도장,11110-100008639,11110-100017374,0,서울특별시 종로구 신교동 59번지,201,105,11110, ,21,철근콘크리트구조
27.58,10200, ,0059,20130417,"계단실, 화장실",2,공용,20,지상,2,0000, ,0,주건축물,03020,체육도장,11110-100008640,11110-100017374,0,서울특별시 종로구 신교동 59번지,201,106,11110, ,21,철근콘크리트구조
15.21,10200, ,0059,20130417,주차장,2,공용,20,지상,2,0000, ,0,주건축물,03020,체육도장,11110-100008641,11110-100017374,0,서울특별시 종로구 신교동 59번지,201,107,11110, ,21,철근콘크리트구조
67.44,10200, ,0070,20131126, ,1,전유,20,지상,0,0001, ,0,주건축물,02003,다세대주택,11110-3787,11110-550,0,서울특별시 종로구 신교동 70-1번지,24.14,108,11110, ,21,철근콘크리트구조
9.63,10200, ,0070,20131126,계단실,2,공용,40,각층,0,0001, ,0,주건축물,02003,다세대주택,11110-3788,11110-550,0,서울특별시 종로구 신교동 70-1번지,24.14,109,11110, ,21,철근콘크리트구조
2.73,10200, ,0070,20131126,ELEV,2,공용,40,각층,0,0001, ,0,주건축물,02003,다세대주택,11110-3789,11110-550,0,서울특별시 종로구 신교동 70-1번지,24.14,110,11110, ,21,철근콘크리트구조
74.67,10200, ,0070,20131126, ,1,전유,20,지상,0,0001, ,0,주건축물,02003,다세대주택,11110-3790,11110-550,0,서울특별시 종로구 신교동 70-1번지,26.73,111,11110, ,21,철근콘크리트구조
10.67,10200, ,0070,20131126,계단실,2,공용,40,각층,0,0001, ,0,주건축물,02003,다세대주택,11110-3791,11110-550,0,서울특별시 종로구 신교동 70-1번지,26.73,112,11110, ,21,철근콘크리트구조
3.02,10200, ,0070,20131126,ELEV,2,공용,40,각층,0,0001, ,0,주건축물,02003,다세대주택,11110-3792,11110-550,0,서울특별시 종로구 신교동 70-1번지,26.73,113,11110, ,21,철근콘크리트구조
130.74,10200, ,0070,20131126, ,1,전유,20,지상,5,0001, ,0,주건축물,02003,다세대주택,11110-3793,11110-550,0,서울특별시 종로구 신교동 70-1번지,46.80,114,11110, ,21,철근콘크리트구조
18.68,10200, ,0070,20131126,계단실,2,공용,40,각층,0,0001, ,0,주건축물,02003,다세대주택,11110-3794,11110-550,0,서울특별시 종로구 신교동 70-1번지,46.80,115,11110, ,21,철근콘크리트구조
5.3,10200, ,0070,20131126,ELEV,2,공용,40,각층,0,0001, ,0,주건축물,02003,다세대주택,11110-3795,11110-550,0,서울특별시 종로구 신교동 70-1번지,46.80,116,11110, ,21,철근콘크리트구조
