area,bjdongCd,block,bun,crtnDay,etcPurps,exposPubuseGbCd,exposPubuseGbCdNm,flrGbCd,flrGbCdNm,flrNo,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmHoDetlPk,mgmHoExposPubuseAreaPk,platGbCd,platPlc,pngtypGbNm,rnum,sigunguCd,splotNm,strctCd,strctCdNm
5.43,10100, ,0050,20131206, ,2,공용,20,지상,5,0010, ,0,주건축물,02003,다세대주택,11110-11179,11110-45965,0,서울특별시 종로구 청운동 50-10번지,18.99B,128,11110, ,21,철근콘크리트구조
79.14,10100, ,0050,20131206, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11175,11110-45956,0,서울특별시 종로구 청운동 50-10번지,26.21A,129,11110, ,21,철근콘크리트구조
7.5,10100, ,0050,20131206, ,2,공용,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11175,11110-45957,0,서울특별시 종로구 청운동 50-10번지,26.21A,130,11110, ,21,철근콘크리트구조
79.14,10100, ,0050,20131206, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11174,11110-45954,0,서울특별시 종로구 청운동 50-10번지,26.21A,131,11110, ,21,철근콘크리트구조
7.5,10100, ,0050,20131206, ,2,공용,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11174,11110-45955,0,서울특별시 종로구 청운동 50-10번지,26.21A,132,11110, ,21,철근콘크리트구조
79.14,10100, ,0050,20131206, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11178,11110-45962,0,서울특별시 종로구 청운동 50-10번지,26.21A,133,11110, ,21,철근콘크리트구조
7.5,10100, ,0050,20131206, ,2,공용,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11178,11110-45963,0,서울특별시 종로구 청운동 50-10번지,26.21A,134,11110, ,21,철근콘크리트구조
79.14,10100, ,0050,20131206, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11173,11110-45952,0,서울특별시 종로구 청운동 50-10번지,26.21 A,135,11110, ,21,철근콘크리트구조
7.5,10100, ,0050,20131206, ,2,공용,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11173,11110-45953,0,서울특별시 종로구 청운동 50-10번지,26.21 A,136,11110, ,21,철근콘크리트구조
79.14,10100, ,0050,20131206, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11176,11110-45958,0,서울특별시 종로구 청운동 50-10번지,26.21 A,137,11110, ,21,철근콘크리트구조
7.5,10100, ,0050,20131206, ,2,공용,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11176,11110-45959,0,서울특별시 종로구 청운동 50-10번지,26.21 A,138,11110, ,21,철근콘크리트구조
68.71,10100, ,0050,20131206, ,1,전유,20,지상,5,0010, ,0,주건축물,02003,다세대주택,11110-11180,11110-45966,0,서울특별시 종로구 청운동 50-10번지,22.75C,139,11110, ,21,철근콘크리트구조
6.51,10100, ,0050,20131206, ,2,공용,20,지상,5,0010, ,0,주건축물,02003,다세대주택,11110-11180,11110-45967,0,서울특별시 종로구 청운동 50-10번지,22.75C,140,11110, ,21,철근콘크리트구조
79.14,10100, ,0050,20131206, ,1,전유,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11177,11110-45960,0,서울특별시 종로구 청운동 50-10번지,26.21A,141,11110, ,21,철근콘크리트구조
7.5,10100, ,0050,20131206, ,2,공용,20,지상,2,0010, ,0,주건축물,02003,다세대주택,11110-11177,11110-45961,0,서울특별시 종로구 청운동 50-10번지,26.21A,142,11110, ,21,철근콘크리트구조
65.2,10100, ,0050,20190213, ,1,전유,20,지상,2,0030, ,0,주건축물,02003,다세대주택,11110-100015898,11110-100042628,0,서울특별시 종로구 청운동 50-30번지,65.20,143,11110, ,21,철근콘크리트구조
2.63,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015898,11110-100042629,0,서울특별시 종로구 청운동 50-30번지,65.20,144,11110, ,21,철근콘크리트구조
15.04,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015898,11110-100042630,0,서울특별시 종로구 청운동 50-30번지,65.20,145,11110, ,21,철근콘크리트구조
72.88,10100, ,0050,20190213, ,1,전유,20,지상,4,0030, ,0,주건축물,02003,다세대주택,11110-100015895,11110-100042619,0,서울특별시 종로구 청운동 50-30번지,72.88,146,11110, ,21,철근콘크리트구조
2.92,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015895,11110-100042620,0,서울특별시 종로구 청운동 50-30번지,72.88,147,11110, ,21,철근콘크리트구조
16.82,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015895,11110-100042621,0,서울특별시 종로구 청운동 50-30번지,72.88,148,11110, ,21,철근콘크리트구조
65.2,10100, ,0050,20190213, ,1,전유,20,지상,4,0030, ,0,주건축물,02003,다세대주택,11110-100015897,11110-100042625,0,서울특별시 종로구 청운동 50-30번지,65.20,149,11110, ,21,철근콘크리트구조
2.63,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015897,11110-100042626,0,서울특별시 종로구 청운동 50-30번지,65.20,150,11110, ,21,철근콘크리트구조
15.04,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015897,11110-100042627,0,서울특별시 종로구 청운동 50-30번지,65.20,151,11110, ,21,철근콘크리트구조
2.89,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015896,11110-100042623,0,서울특별시 종로구 청운동 50-30번지,71.70,152,11110, ,21,철근콘크리트구조
16.55,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015896,11110-100042624,0,서울특별시 종로구 청운동 50-30번지,71.70,153,11110, ,21,철근콘크리트구조
71.7,10100, ,0050,20190213, ,1,전유,20,지상,3,0030, ,0,주건축물,02003,다세대주택,11110-100015896,11110-100042622,0,서울특별시 종로구 청운동 50-30번지,71.70,154,11110, ,21,철근콘크리트구조
65.2,10100, ,0050,20190213, ,1,전유,20,지상,3,0030, ,0,주건축물,02003,다세대주택,11110-100015893,11110-100042613,0,서울특별시 종로구 청운동 50-30번지,65.20,155,11110, ,21,철근콘크리트구조
2.63,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015893,11110-100042614,0,서울특별시 종로구 청운동 50-30번지,65.20,156,11110, ,21,철근콘크리트구조
15.04,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015893,11110-100042615,0,서울특별시 종로구 청운동 50-30번지,65.20,157,11110, ,21,철근콘크리트구조
65.2,10100, ,0050,20190213, ,1,전유,20,지상,5,0030, ,0,주건축물,02003,다세대주택,11110-100015892,11110-100042610,0,서울특별시 종로구 청운동 50-30번지,65.20,158,11110, ,21,철근콘크리트구조
2.63,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015892,11110-100042611,0,서울특별시 종로구 청운동 50-30번지,65.20,159,11110, ,21,철근콘크리트구조
15.04,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015892,11110-100042612,0,서울특별시 종로구 청운동 50-30번지,65.20,160,11110, ,21,철근콘크리트구조
71.7,10100, ,0050,20190213, ,1,전유,20,지상,2,0030, ,0,주건축물,02003,다세대주택,11110-100015894,11110-100042616,0,서울특별시 종로구 청운동 50-30번지,71.70,161,11110, ,21,철근콘크리트구조
2.89,10100, ,0050,20190213,주민공동시설,2,공용,20,지상,1,0030, ,0,주건축물,02003,다세대주택,11110-100015894,11110-100042617,0,서울특별시 종로구 청운동 50-30번지,71.70,162,11110, ,21,철근콘크리트구조
16.55,10100, ,0050,20190213,계단실,2,공용,40,각층,0,0030, ,0,주건축물,02003,다세대주택,11110-100015894,11110-100042618,0,서울특별시 종로구 청운동 50-30번지,71.70,163,11110, ,21,철근콘크리트구조
57.71,10100, ,0052,20101123, ,1,전유,20,지상,2,0005, ,0,주건축물,02003,다세대주택,11110-100003753,11110-100006923,0,서울특별시 종로구 청운동 52-5번지,57.71 A,164,11110, ,21,철근콘크리트구조
8.23,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003753,11110-100006924,0,서울특별시 종로구 청운동 52-5번지,57.71 A,165,11110, ,21,철근콘크리트구조
41.38,10100, ,0052,20101123, ,1,전유,20,지상,5,0005, ,0,주건축물,02003,다세대주택,11110-100003749,11110-100006915,0,서울특별시 종로구 청운동 52-5번지,41.38,166,11110, ,21,철근콘크리트구조
5.89,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003749,11110-100006916,0,서울특별시 종로구 청운동 52-5번지,41.38,167,11110, ,21,철근콘크리트구조
65.59,10100, ,0052,20101123, ,1,전유,20,지상,3,0005, ,0,주건축물,02003,다세대주택,11110-100003747,11110-100006911,0,서울특별시 종로구 청운동 52-5번지,65.59 B,168,11110, ,21,철근콘크리트구조
9.35,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003747,11110-100006912,0,서울특별시 종로구 청운동 52-5번지,65.59 B,169,11110, ,21,철근콘크리트구조
65.59,10100, ,0052,20101123, ,1,전유,20,지상,4,0005, ,0,주건축물,02003,다세대주택,11110-100003750,11110-100006917,0,서울특별시 종로구 청운동 52-5번지,65.59 C,170,11110, ,21,철근콘크리트구조
9.35,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003750,11110-100006918,0,서울특별시 종로구 청운동 52-5번지,65.59 C,171,11110, ,21,철근콘크리트구조
65.59,10100, ,0052,20101123, ,1,전유,20,지상,2,0005, ,0,주건축물,02003,다세대주택,11110-100003746,11110-100006909,0,서울특별시 종로구 청운동 52-5번지,65.59 A,172,11110, ,21,철근콘크리트구조
9.35,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003746,11110-100006910,0,서울특별시 종로구 청운동 52-5번지,65.59 A,173,11110, ,21,철근콘크리트구조
65.59,10100, ,0052,20101123, ,1,전유,20,지상,5,0005, ,0,주건축물,02003,다세대주택,11110-100003752,11110-100006921,0,서울특별시 종로구 청운동 52-5번지,65.59 D,174,11110, ,21,철근콘크리트구조
9.35,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003752,11110-100006922,0,서울특별시 종로구 청운동 52-5번지,65.59 D,175,11110, ,21,철근콘크리트구조
57.71,10100, ,0052,20101123, ,1,전유,20,지상,3,0005, ,0,주건축물,02003,다세대주택,11110-100003751,11110-100006919,0,서울특별시 종로구 청운동 52-5번지,57.71 B,176,11110, ,21,철근콘크리트구조
8.23,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003751,11110-100006920,0,서울특별시 종로구 청운동 52-5번지,57.71 B,177,11110, ,21,철근콘크리트구조
59.85,10100, ,0052,20101123, ,1,전유,20,지상,1,0005, ,0,주건축물,04499,기타사무소,11110-100003745,11110-100006908,0,서울특별시 종로구 청운동 52-5번지,59.85,178,11110, ,21,철근콘크리트구조
50.63,10100, ,0052,20101123, ,1,전유,20,지상,4,0005, ,0,주건축물,02003,다세대주택,11110-100003748,11110-100006913,0,서울특별시 종로구 청운동 52-5번지,50.63,179,11110, ,21,철근콘크리트구조
7.21,10100, ,0052,20101123,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100003748,11110-100006914,0,서울특별시 종로구 청운동 52-5번지,50.63,180,11110, ,21,철근콘크리트구조
16.8,10100, ,0052,20141001, ,1,전유,20,지상,4,0005, ,0,주건축물,02003,다세대주택,11110-100009647,11110-100024697,0,서울특별시 종로구 청운동 52-5번지,402,181,11110, ,32,경량철골구조
50.63,10100, ,0052,20141001, ,1,전유,20,지상,4,0005, ,0,주건축물,02003,다세대주택,11110-100009647,11110-100024698,0,서울특별시 종로구 청운동 52-5번지,402,182,11110, ,21,철근콘크리트구조
7.21,10100, ,0052,20141001,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100009647,11110-100024699,0,서울특별시 종로구 청운동 52-5번지,402,183,11110, ,21,철근콘크리트구조
11.2,10100, ,0052,20141001, ,1,전유,20,지상,5,0005, ,0,주건축물,02003,다세대주택,11110-100009646,11110-100024693,0,서울특별시 종로구 청운동 52-5번지,502,184,11110, ,32,경량철골구조
41.38,10100, ,0052,20141001, ,1,전유,20,지상,5,0005, ,0,주건축물,02003,다세대주택,11110-100009646,11110-100024694,0,서울특별시 종로구 청운동 52-5번지,502,185,11110, ,21,철근콘크리트구조
12.48,10100, ,0052,20141001,창고,2,공용,20,지상,1,0005, ,0,주건축물,02003,다세대주택,11110-100009646,11110-100024695,0,서울특별시 종로구 청운동 52-5번지,502,186,11110, ,32,경량철골구조
5.89,10100, ,0052,20141001,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02003,다세대주택,11110-100009646,11110-100024696,0,서울특별시 종로구 청운동 52-5번지,502,187,11110, ,21,철근콘크리트구조
107.87,10100, ,0056,20140517, ,1,전유,20,지상,3,0014, ,0,주건축물,02003,다세대주택,11110-18800,11110-83755,0,서울특별시 종로구 청운동 56-14번지,32.63B,188,11110, ,21,철근콘크리트구조
36.85,10100, ,0056,20140517,주차장,2,공용,10,지하,2,0014, ,0,주건축물,02003,다세대주택,11110-18800,11110-83756,0,서울특별시 종로구 청운동 56-14번지,32.63B,189,11110, ,21,철근콘크리트구조
12.6,10100, ,0056,20140517,계단실,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18800,11110-83757,0,서울특별시 종로구 청운동 56-14번지,32.63B,190,11110, ,21,철근콘크리트구조
6.05,10100, ,0056,20140517,ELEV,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18800,11110-83758,0,서울특별시 종로구 청운동 56-14번지,32.63B,191,11110, ,21,철근콘크리트구조
107.87,10100, ,0056,20140517, ,1,전유,20,지상,2,0014, ,0,주건축물,02003,다세대주택,11110-18799,11110-83751,0,서울특별시 종로구 청운동 56-14번지,32.63B,192,11110, ,21,철근콘크리트구조
36.85,10100, ,0056,20140517,주차장,2,공용,10,지하,2,0014, ,0,주건축물,02003,다세대주택,11110-18799,11110-83752,0,서울특별시 종로구 청운동 56-14번지,32.63B,193,11110, ,21,철근콘크리트구조
12.6,10100, ,0056,20140517,계단실,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18799,11110-83753,0,서울특별시 종로구 청운동 56-14번지,32.63B,194,11110, ,21,철근콘크리트구조
6.05,10100, ,0056,20140517,ELEV,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18799,11110-83754,0,서울특별시 종로구 청운동 56-14번지,32.63B,195,11110, ,21,철근콘크리트구조
107.87,10100, ,0056,20140517, ,1,전유,10,지하,1,0014, ,0,주건축물,02003,다세대주택,11110-18797,11110-83743,0,서울특별시 종로구 청운동 56-14번지,32.63A,196,11110, ,21,철근콘크리트구조
36.84,10100, ,0056,20140517,주차장,2,공용,10,지하,2,0014, ,0,주건축물,02003,다세대주택,11110-18797,11110-83744,0,서울특별시 종로구 청운동 56-14번지,32.63A,197,11110, ,21,철근콘크리트구조
12.6,10100, ,0056,20140517,계단실,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18797,11110-83745,0,서울특별시 종로구 청운동 56-14번지,32.63A,198,11110, ,21,철근콘크리트구조
6.05,10100, ,0056,20140517,ELEV,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18797,11110-83746,0,서울특별시 종로구 청운동 56-14번지,32.63A,199,11110, ,21,철근콘크리트구조
107.87,10100, ,0056,20140517, ,1,전유,20,지상,1,0014, ,0,주건축물,02003,다세대주택,11110-18798,11110-83747,0,서울특별시 종로구 청운동 56-14번지,32.63A,200,11110, ,21,철근콘크리트구조
36.84,10100, ,0056,20140517,주차장,2,공용,10,지하,2,0014, ,0,주건축물,02003,다세대주택,11110-18798,11110-83748,0,서울특별시 종로구 청운동 56-14번지,32.63A,201,11110, ,21,철근콘크리트구조
12.6,10100, ,0056,20140517,계단실,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18798,11110-83749,0,서울특별시 종로구 청운동 56-14번지,32.63A,202,11110, ,21,철근콘크리트구조
6.05,10100, ,0056,20140517,ELEV,2,공용,40,각층,0,0014, ,0,주건축물,02003,다세대주택,11110-18798,11110-83750,0,서울특별시 종로구 청운동 56-14번지,32.63A,203,11110, ,21,철근콘크리트구조
75,10100, ,0056,20090326, ,1,전유,20,지상,3,0041, ,0,주건축물,02003,다세대주택,11110-19277,11110-85707,0,서울특별시 종로구 청운동 56-41번지,24.96B,204,11110, ,21,철근콘크리트구조
7.52,10100, ,0056,20090326,계단실,2,공용,40,각층,0,0041, ,0,주건축물,02003,다세대주택,11110-19277,11110-85708,0,서울특별시 종로구 청운동 56-41번지,24.96B,205,11110, ,21,철근콘크리트구조
75,10100, ,0056,20090326, ,1,전유,20,지상,4,0041, ,0,주건축물,02003,다세대주택,11110-19279,11110-85711,0,서울특별시 종로구 청운동 56-41번지,24.96B,206,11110, ,21,철근콘크리트구조
7.52,10100, ,0056,20090326,계단실,2,공용,40,각층,0,0041, ,0,주건축물,02003,다세대주택,11110-19279,11110-85712,0,서울특별시 종로구 청운동 56-41번지,24.96B,207,11110, ,21,철근콘크리트구조
74.97,10100, ,0056,20090326, ,1,전유,20,지상,3,0041, ,0,주건축물,02003,다세대주택,11110-19276,11110-85705,0,서울특별시 종로구 청운동 56-41번지,24.95A,208,11110, ,21,철근콘크리트구조
7.52,10100, ,0056,20090326,계단실,2,공용,40,각층,0,0041, ,0,주건축물,02003,다세대주택,11110-19276,11110-85706,0,서울특별시 종로구 청운동 56-41번지,24.95A,209,11110, ,21,철근콘크리트구조
75,10100, ,0056,20090326, ,1,전유,20,지상,2,0041, ,0,주건축물,02003,다세대주택,11110-19275,11110-85703,0,서울특별시 종로구 청운동 56-41번지,24.96B,210,11110, ,21,철근콘크리트구조
7.52,10100, ,0056,20090326,계단실,2,공용,40,각층,0,0041, ,0,주건축물,02003,다세대주택,11110-19275,11110-85704,0,서울특별시 종로구 청운동 56-41번지,24.96B,211,11110, ,21,철근콘크리트구조
74.97,10100, ,0056,20090326, ,1,전유,20,지상,4,0041, ,0,주건축물,02003,다세대주택,11110-19278,11110-85709,0,서울특별시 종로구 청운동 56-41번지,24.95A,212,11110, ,21,철근콘크리트구조
7.52,10100, ,0056,20090326,계단실,2,공용,40,각층,0,0041, ,0,주건축물,02003,다세대주택,11110-19278,11110-85710,0,서울특별시 종로구 청운동 56-41번지,24.95A,213,11110, ,21,철근콘크리트구조
74.97,10100, ,0056,20090326, ,1,전유,20,지상,2,0041, ,0,주건축물,02003,다세대주택,11110-19274,11110-85701,0,서울특별시 종로구 청운동 56-41번지,24.95A,214,11110, ,21,철근콘크리트구조
7.52,10100, ,0056,20090326,계단실,2,공용,40,각층,0,0041, ,0,주건축물,02003,다세대주택,11110-19274,11110-85702,0,서울특별시 종로구 청운동 56-41번지,24.95A,215,11110, ,21,철근콘크리트구조
172.42,10100, ,0056,20090326, ,1,전유,20,지상,2,0048, ,0,주건축물,02002,연립주택,11110-12388,11110-49731,0,서울특별시 종로구 청운동 56-48번지,201,216,11110, ,21,철근콘크리트구조
69.12,10100, ,0056,20090326,주차장,2,공용,20,지상,2,0048, ,0,주건축물,02002,연립주택,11110-12388,11110-49732,0,서울특별시 종로구 청운동 56-48번지,201,217,11110, ,21,철근콘크리트구조
12,10100, ,0056,20090326,계단실,2,공용,20,지상,2,0048, ,0,주건축물,02002,연립주택,11110-12388,11110-49733,0,서울특별시 종로구 청운동 56-48번지,201,218,11110, ,21,철근콘크리트구조
172.42,10100, ,0056,20090326, ,1,전유,20,지상,3,0048, ,0,주건축물,02002,연립주택,11110-12390,11110-49737,0,서울특별시 종로구 청운동 56-48번지,301,219,11110, ,21,철근콘크리트구조
69.12,10100, ,0056,20090326,주차장,2,공용,20,지상,3,0048, ,0,주건축물,02002,연립주택,11110-12390,11110-49738,0,서울특별시 종로구 청운동 56-48번지,301,220,11110, ,21,철근콘크리트구조
12,10100, ,0056,20090326,계단실,2,공용,20,지상,3,0048, ,0,주건축물,02002,연립주택,11110-12390,11110-49739,0,서울특별시 종로구 청운동 56-48번지,301,221,11110, ,21,철근콘크리트구조
172.42,10100, ,0056,20090326, ,1,전유,20,지상,3,0048, ,0,주건축물,02002,연립주택,11110-12391,11110-49740,0,서울특별시 종로구 청운동 56-48번지,302,222,11110, ,21,철근콘크리트구조
69.12,10100, ,0056,20090326,주차장,2,공용,20,지상,3,0048, ,0,주건축물,02002,연립주택,11110-12391,11110-49741,0,서울특별시 종로구 청운동 56-48번지,302,223,11110, ,21,철근콘크리트구조
12,10100, ,0056,20090326,계단실,2,공용,20,지상,3,0048, ,0,주건축물,02002,연립주택,11110-12391,11110-49742,0,서울특별시 종로구 청운동 56-48번지,302,224,11110, ,21,철근콘크리트구조
172.42,10100, ,0056,20090326, ,1,전유,20,지상,1,0048, ,0,주건축물,02002,연립주택,11110-12386,11110-49725,0,서울특별시 종로구 청운동 56-48번지,101,225,11110, ,21,철근콘크리트구조
69.12,10100, ,0056,20090326,주차장,2,공용,20,지상,1,0048, ,0,주건축물,02002,연립주택,11110-12386,11110-49726,0,서울특별시 종로구 청운동 56-48번지,101,226,11110, ,21,철근콘크리트구조
12,10100, ,0056,20090326,계단실,2,공용,20,지상,1,0048, ,0,주건축물,02002,연립주택,11110-12386,11110-49727,0,서울특별시 종로구 청운동 56-48번지,101,227,11110, ,21,철근콘크리트구조
172.42,10100, ,0056,20090326, ,1,전유,20,지상,2,0048, ,0,주건축물,02002,연립주택,11110-12389,11110-49734,0,서울특별시 종로구 청운동 56-48번지,202,228,11110, ,21,철근콘크리트구조
69.12,10100, ,0056,20090326,주차장,2,공용,20,지상,2,0048, ,0,주건축물,02002,연립주택,11110-12389,11110-49735,0,서울특별시 종로구 청운동 56-48번지,202,229,11110, ,21,철근콘크리트구조
12,10100, ,0056,20090326,계단실,2,공용,20,지상,2,0048, ,0,주건축물,02002,연립주택,11110-12389,11110-49736,0,서울특별시 종로구 청운동 56-48번지,202,230,11110, ,21,철근콘크리트구조
172.42,10100, ,0056,20090326, ,1,전유,20,지상,1,0048, ,0,주건축물,02002,연립주택,11110-12387,11110-49728,0,서울특별시 종로구 청운동 56-48번지,102,231,11110, ,21,철근콘크리트구조
69.12,10100, ,0056,20090326,주차장,2,공용,20,지상,1,0048, ,0,주건축물,02002,연립주택,11110-12387,11110-49729,0,서울특별시 종로구 청운동 56-48번지,102,232,11110, ,21,철근콘크리트구조
12,10100, ,0056,20090326,계단실,2,공용,20,지상,1,0048, ,0,주건축물,02002,연립주택,11110-12387,11110-49730,0,서울특별시 종로구 청운동 56-48번지,102,233,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76797,0,서울특별시 종로구 청운동 56-49번지,67.26,234,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76798,0,서울특별시 종로구 청운동 56-49번지,67.26,235,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76799,0,서울특별시 종로구 청운동 56-49번지,67.26,236,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76800,0,서울특별시 종로구 청운동 56-49번지,67.26,237,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76801,0,서울특별시 종로구 청운동 56-49번지,67.26,238,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76802,0,서울특별시 종로구 청운동 56-49번지,67.26,239,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76803,0,서울특별시 종로구 청운동 56-49번지,67.26,240,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76804,0,서울특별시 종로구 청운동 56-49번지,67.26,241,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76805,0,서울특별시 종로구 청운동 56-49번지,67.26,242,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76806,0,서울특별시 종로구 청운동 56-49번지,67.26,243,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76807,0,서울특별시 종로구 청운동 56-49번지,67.26,244,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17161,11110-76808,0,서울특별시 종로구 청운동 56-49번지,67.26,245,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76821,0,서울특별시 종로구 청운동 56-49번지,67.26,246,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76822,0,서울특별시 종로구 청운동 56-49번지,67.26,247,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76823,0,서울특별시 종로구 청운동 56-49번지,67.26,248,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76824,0,서울특별시 종로구 청운동 56-49번지,67.26,249,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76825,0,서울특별시 종로구 청운동 56-49번지,67.26,250,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76826,0,서울특별시 종로구 청운동 56-49번지,67.26,251,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76827,0,서울특별시 종로구 청운동 56-49번지,67.26,252,11110, ,21,철근콘크리트구조
