archGbCd,archGbCdNm,bjdongCd,bldNm,block,bun,crtnDay,flrArea,flrGbCd,flrGbCdNm,flrNo,ji,lot,mainPurpsCd,mainPurpsCdNm,mgmDongOulnPk,mgmFlrOulnPk,mgmPmsrgstPk,platGbCd,platPlc,rnum,sigunguCd,splotNm,strctCd,strctCdNm
0100,신축,10100,청운동 57-27 근생 및 다세대주택, ,0057,20161108,39.29,20,지상,3,0027, ,02003,다세대주택,11110-100026545,11110-100051795,11110-100024788,0,서울특별시 종로구 청운동 57-27번지,432,11110, ,21,철근콘크리트구조
0100,신축,10100,진선재, ,0057,20170603,240.57,10,지하,1,0042, ,02003,다세대주택,11110-100028087,11110-100055059,11110-100025790,0,서울특별시 종로구 청운동 57-42번지,433,11110, ,21,철근콘크리트구조
0100,신축,10100,진선재, ,0057,20170603,147.56,20,지상,1,0042, ,02003,다세대주택,11110-100028087,11110-100055060,11110-100025790,0,서울특별시 종로구 청운동 57-42번지,434,11110, ,21,철근콘크리트구조
0100,신축,10100,진선재, ,0057,20170603,145.54,20,지상,2,0042, ,02003,다세대주택,11110-100028087,11110-100055061,11110-100025790,0,서울특별시 종로구 청운동 57-42번지,435,11110, ,21,철근콘크리트구조
0100,신축,10100,진선재, ,0057,20170603,92.26,20,지상,4,0042, ,02003,다세대주택,11110-100028087,11110-100055062,11110-100025790,0,서울특별시 종로구 청운동 57-42번지,436,11110, ,21,철근콘크리트구조
0100,신축,10100,진선재, ,0057,20170603,97.07,20,지상,3,0042, ,02003,다세대주택,11110-100028087,11110-100055063,11110-100025790,0,서울특별시 종로구 청운동 57-42번지,437,11110, ,21,철근콘크리트구조
0100,신축,10100,진선재, ,0057,20170603,6.53,30,옥탑,1,0042, ,02003,다세대주택,11110-100028087,11110-100055058,11110-100025790,0,서울특별시 종로구 청운동 57-42번지,438,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,74.12,10,지하,1,0064,64,02003,다세대주택,11110-1406,11110-7428,11110-1006,0,서울특별시 종로구 청운동 57-64번지,439,11110,서울시 종로구 청운동,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,11.28,10,지하,1,0064,64,02003,다세대주택,11110-1406,11110-7429,11110-1006,0,서울특별시 종로구 청운동 57-64번지,440,11110,서울시 종로구 청운동,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,89.23,20,지상,1,0064,64,02003,다세대주택,11110-1406,11110-7430,11110-1006,0,서울특별시 종로구 청운동 57-64번지,441,11110,서울시 종로구 청운동,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,89.23,20,지상,2,0064,64,02003,다세대주택,11110-1406,11110-7431,11110-1006,0,서울특별시 종로구 청운동 57-64번지,442,11110,서울시 종로구 청운동,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,85.5,20,지상,3,0064,64,02003,다세대주택,11110-1406,11110-7432,11110-1006,0,서울특별시 종로구 청운동 57-64번지,443,11110,서울시 종로구 청운동,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,74.61,20,지상,4,0064,64,02003,다세대주택,11110-1406,11110-7433,11110-1006,0,서울특별시 종로구 청운동 57-64번지,444,11110,서울시 종로구 청운동,21,철근콘크리트구조
0100,신축,10100,청운동 다세대 신축공사,57,0057,20130618,11.16,30,옥탑,1,0064,64,02003,다세대주택,11110-1406,11110-7434,11110-1006,0,서울특별시 종로구 청운동 57-64번지,445,11110,서울시 종로구 청운동,21,철근콘크리트구조
0200,증축,10100, , ,0057,20150109,52.39,20,지상,5,0064, ,02003,다세대주택,11110-100020989,11110-100041081,11110-100021666,0,서울특별시 종로구 청운동 57-64번지,446,11110, ,21,철근콘크리트구조
0700,용도변경,10100, , ,0059,20131018,62.81,20,지상,1,0005, ,03002,휴게음식점,11110-100011720,11110-100021535,11110-100013670,0,서울특별시 종로구 청운동 59-5번지,447,11110, ,51,일반목구조
0100,신축,10100,공동주택 (채옥희), ,0060,20090326,51.98,20,지상,4,0000, ,02003,다세대주택,11110-100007114,11110-100011684,11110-100005957,0,서울특별시 종로구 청운동 60번지,448,11110, ,21,철근콘크리트구조
0100,신축,10100,공동주택 (채옥희), ,0060,20090326,105,20,지상,2,0000, ,02003,다세대주택,11110-100007114,11110-100011685,11110-100005957,0,서울특별시 종로구 청운동 60번지,449,11110, ,21,철근콘크리트구조
0100,신축,10100,공동주택 (채옥희), ,0060,20090326,55.06,20,지상,1,0000, ,02003,다세대주택,11110-100007114,11110-100011686,11110-100005957,0,서울특별시 종로구 청운동 60번지,450,11110, ,21,철근콘크리트구조
0100,신축,10100,공동주택 (채옥희), ,0060,20090326,96.09,20,지상,3,0000, ,02003,다세대주택,11110-100007114,11110-100011687,11110-100005957,0,서울특별시 종로구 청운동 60번지,451,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,140.01,20,지상,5,0000, ,02003,다세대주택,11110-100035705,11110-100067100,11110-100034531,0,서울특별시 종로구 청운동 63번지,452,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,140.01,20,지상,3,0000, ,02003,다세대주택,11110-100035705,11110-100067101,11110-100034531,0,서울특별시 종로구 청운동 63번지,453,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,20.06,20,지상,1,0000, ,02003,다세대주택,11110-100035705,11110-100067102,11110-100034531,0,서울특별시 종로구 청운동 63번지,454,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,106.13,20,지상,1,0000, ,04001,일반음식점,11110-100035705,11110-100067103,11110-100034531,0,서울특별시 종로구 청운동 63번지,455,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,140.01,20,지상,2,0000, ,02003,다세대주택,11110-100035705,11110-100067104,11110-100034531,0,서울특별시 종로구 청운동 63번지,456,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,140.01,20,지상,4,0000, ,02003,다세대주택,11110-100035705,11110-100067105,11110-100034531,0,서울특별시 종로구 청운동 63번지,457,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0063,20190329,20.65,30,옥탑,1,0000, ,02003,다세대주택,11110-100035705,11110-100067106,11110-100034531,0,서울특별시 종로구 청운동 63번지,458,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 65 제2종근린생활시설 (재단법인 한중문화센터), ,0065,20180616,101.41,20,지상,2,0000, ,04402,사무소,11110-100030186,11110-100059469,11110-100030046,0,서울특별시 종로구 청운동 65번지,459,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 65 제2종근린생활시설 (재단법인 한중문화센터), ,0065,20180616,107.07,20,지상,3,0000, ,04402,사무소,11110-100030186,11110-100059470,11110-100030046,0,서울특별시 종로구 청운동 65번지,460,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 65 제2종근린생활시설 (재단법인 한중문화센터), ,0065,20180616,98.07,10,지하,1,0000, ,04402,사무소,11110-100030186,11110-100059471,11110-100030046,0,서울특별시 종로구 청운동 65번지,461,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 65 제2종근린생활시설 (재단법인 한중문화센터), ,0065,20180616,60.23,20,지상,1,0000, ,04001,일반음식점,11110-100030186,11110-100059472,11110-100030046,0,서울특별시 종로구 청운동 65번지,462,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 65 제2종근린생활시설 (재단법인 한중문화센터), ,0065,20180616,100.82,20,지상,4,0000, ,04001,일반음식점,11110-100030186,11110-100059473,11110-100030046,0,서울특별시 종로구 청운동 65번지,463,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 65 제2종근린생활시설 (재단법인 한중문화센터), ,0065,20180616,10.8,30,옥탑,5,0000, ,04001,일반음식점,11110-100030186,11110-100059474,11110-100030046,0,서울특별시 종로구 청운동 65번지,464,11110, ,41,철골콘크리트구조
0200,증축,10100,소소, ,0065,20190112,66.78,20,지상,4,0000, ,03202,사무소,11110-100035321,11110-100066583,11110-100030967,0,서울특별시 종로구 청운동 65번지,465,11110, ,31,일반철골구조
0200,증축,10100,소소, ,0065,20190112,100.26,20,지상,3,0000, ,04402,사무소,11110-100035321,11110-100066584,11110-100030967,0,서울특별시 종로구 청운동 65번지,466,11110, ,31,일반철골구조
0200,증축,10100,소소, ,0065,20190112,91.03,20,지상,2,0000, ,04402,사무소,11110-100035321,11110-100066585,11110-100030967,0,서울특별시 종로구 청운동 65번지,467,11110, ,31,일반철골구조
0600,대수선,10100,소소, ,0065,20190112,88.93,20,지상,1,0000, ,03002,휴게음식점,11110-100035321,11110-100066586,11110-100030967,0,서울특별시 종로구 청운동 65번지,468,11110, ,21,철근콘크리트구조
0600,대수선,10100,소소, ,0065,20190112,102.35,10,지하,1,0000, ,04402,사무소,11110-100035321,11110-100066587,11110-100030967,0,서울특별시 종로구 청운동 65번지,469,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동근.생증축공사, ,0069,20090326,38.7,10,지하,1,0000, ,01001,단독주택,11110-2538,11110-12253,11110-2051,0,서울특별시 종로구 청운동 69번지,470,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동근.생증축공사, ,0069,20090326,174.51,20,지상,1,0000, ,04001,일반음식점,11110-2538,11110-12254,11110-2051,0,서울특별시 종로구 청운동 69번지,471,11110, ,31,일반철골구조
0700,용도변경,10100,청운동근.생증축공사, ,0069,20090326,73.52,20,지상,2,0000, ,01001,단독주택,11110-2538,11110-12255,11110-2051,0,서울특별시 종로구 청운동 69번지,472,11110, ,11,벽돌구조
0100,신축,10100,청운동 이씨 주택, ,0071,20130221,56.35,10,지하,1,0002, ,01003,다가구주택,11110-1209,11110-6348,11110-810,0,서울특별시 종로구 청운동 71-2번지,473,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 이씨 주택, ,0071,20130221,56.35,20,지상,1,0002, ,01003,다가구주택,11110-1209,11110-6349,11110-810,0,서울특별시 종로구 청운동 71-2번지,474,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 이씨 주택, ,0071,20130221,57.16,20,지상,2,0002, ,01003,다가구주택,11110-1209,11110-6350,11110-810,0,서울특별시 종로구 청운동 71-2번지,475,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 이씨 주택, ,0071,20130221,57.16,20,지상,3,0002, ,01003,다가구주택,11110-1209,11110-6351,11110-810,0,서울특별시 종로구 청운동 71-2번지,476,11110, ,21,철근콘크리트구조
0700,용도변경,10100, , ,0075,20130309,62.35,10,지하,1,0000, ,04001,일반음식점,11110-100015953,11110-100031354,11110-100017234,0,서울특별시 종로구 청운동 75번지,477,11110, ,11,벽돌구조
0100,신축,10100,없슴, ,0079,20090326,71.36,20,지상,1,0002, ,02003,다세대주택,11110-2264,11110-10980,11110-1790,0,서울특별시 종로구 청운동 79-2번지,478,11110, ,21,철근콘크리트구조
0100,신축,10100,없슴, ,0079,20090326,19.31,20,지상,1,0002, ,02003,다세대주택,11110-2264,11110-10981,11110-1790,0,서울특별시 종로구 청운동 79-2번지,479,11110, ,21,철근콘크리트구조
0100,신축,10100,없슴, ,0079,20090326,75.58,20,지상,2,0002, ,02003,다세대주택,11110-2264,11110-10982,11110-1790,0,서울특별시 종로구 청운동 79-2번지,480,11110, ,21,철근콘크리트구조
0100,신축,10100,없슴, ,0079,20090326,75.58,20,지상,3,0002, ,02003,다세대주택,11110-2264,11110-10983,11110-1790,0,서울특별시 종로구 청운동 79-2번지,481,11110, ,21,철근콘크리트구조
0100,신축,10100,없슴, ,0079,20090326,46.22,20,지상,4,0002, ,02003,다세대주택,11110-2264,11110-10984,11110-1790,0,서울특별시 종로구 청운동 79-2번지,482,11110, ,21,철근콘크리트구조
0700,용도변경,10100, , ,0079,20170112,75.58,20,지상,3,0002, ,01003,다가구주택,11110-100027032,11110-100052855,11110-100027082,0,서울특별시 종로구 청운동 79-2번지,483,11110, ,21,철근콘크리트구조
0700,용도변경,10100, , ,0079,20170112,75.58,20,지상,2,0002, ,01003,다가구주택,11110-100027032,11110-100052856,11110-100027082,0,서울특별시 종로구 청운동 79-2번지,484,11110, ,21,철근콘크리트구조
0700,용도변경,10100, , ,0079,20170112,46.22,20,지상,4,0002, ,01003,다가구주택,11110-100027032,11110-100052857,11110-100027082,0,서울특별시 종로구 청운동 79-2번지,485,11110, ,21,철근콘크리트구조
0700,용도변경,10100, , ,0079,20170112,71.36,20,지상,1,0002, ,03001,소매점,11110-100027032,11110-100052858,11110-100027082,0,서울특별시 종로구 청운동 79-2번지,486,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 81-1 외 다가구주택, ,0081,20180531,7.97,30,옥탑,1,0001, ,01003,다가구주택,11110-100030929,11110-100060924,11110-100027370,0,서울특별시 종로구 청운동 81-1번지,487,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 81-1 외 다가구주택, ,0081,20180531,41.95,20,지상,4,0001, ,01003,다가구주택,11110-100030929,11110-100060925,11110-100027370,0,서울특별시 종로구 청운동 81-1번지,488,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 81-1 외 다가구주택, ,0081,20180531,88.11,20,지상,3,0001, ,01003,다가구주택,11110-100030929,11110-100060926,11110-100027370,0,서울특별시 종로구 청운동 81-1번지,489,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 81-1 외 다가구주택, ,0081,20180531,73.01,20,지상,1,0001, ,04001,일반음식점,11110-100030929,11110-100060927,11110-100027370,0,서울특별시 종로구 청운동 81-1번지,490,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 81-1 외 다가구주택, ,0081,20180531,97.11,20,지상,2,0001, ,01003,다가구주택,11110-100030929,11110-100060928,11110-100027370,0,서울특별시 종로구 청운동 81-1번지,491,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,123.43,20,지상,5,0002, ,04402,사무소,11110-100025676,11110-100049983,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,492,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,38.64,20,지상,1,0002, ,04201,교회,11110-100025676,11110-100049984,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,493,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,140.36,20,지상,4,0002, ,04402,사무소,11110-100025676,11110-100049985,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,494,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,192.52,10,지하,1,0002, ,04201,교회,11110-100025676,11110-100049986,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,495,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,158.64,20,지상,3,0002, ,04201,교회,11110-100025676,11110-100049987,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,496,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,20.54,30,옥탑,1,0002, ,04402,사무소,11110-100025676,11110-100049988,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,497,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-2 제2종근린생활시설 (사단법인새사람선교회), ,0089,20160805,198.23,20,지상,2,0002, ,04201,교회,11110-100025676,11110-100049989,11110-100025951,0,서울특별시 종로구 청운동 89-2번지,498,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,아트빌, ,0089,20090326,641.74,10,지하,1,0005, ,20001,주차장,11110-1986,11110-9278,11110-1530,0,서울특별시 종로구 청운동 89-5번지,499,11110, ,21,철근콘크리트구조
0100,신축,10100,아트빌, ,0089,20090326,387.63,20,지상,1,0005, ,02002,연립주택,11110-1986,11110-9279,11110-1530,0,서울특별시 종로구 청운동 89-5번지,500,11110, ,21,철근콘크리트구조
0100,신축,10100,아트빌, ,0089,20090326,387.63,20,지상,2,0005, ,02002,연립주택,11110-1986,11110-9280,11110-1530,0,서울특별시 종로구 청운동 89-5번지,501,11110, ,21,철근콘크리트구조
0100,신축,10100,아트빌, ,0089,20090326,387.63,20,지상,3,0005, ,02002,연립주택,11110-1986,11110-9281,11110-1530,0,서울특별시 종로구 청운동 89-5번지,502,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,아트빌, ,0089,20090326,387.63,20,지상,4,0005, ,02002,연립주택,11110-1986,11110-9282,11110-1530,0,서울특별시 종로구 청운동 89-5번지,503,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동 89-12 노유자시설 (서울특별시 종로구청), ,0089,20150310,48.53,20,지상,3,0012, ,11201,노인복지시설,11110-100021609,11110-100042328,11110-100022249,0,서울특별시 종로구 청운동 89-12번지,504,11110, ,32,경량철골구조
0200,증축,10100,청운동 89-12 노유자시설 (서울특별시 종로구청), ,0089,20150310,8.79,20,지상,1,0012, ,11201,노인복지시설,11110-100021609,11110-100042329,11110-100022249,0,서울특별시 종로구 청운동 89-12번지,505,11110, ,21,철근콘크리트구조
0100,신축,10100,궁정빌리디, ,0089,20090326,84.64,10,지하,1,0017, ,02003,다세대주택,11110-1198,11110-6294,11110-799,0,서울특별시 종로구 청운동 89-17번지,506,11110, ,21,철근콘크리트구조
0100,신축,10100,궁정빌리디, ,0089,20090326,84.64,20,지상,1,0017, ,02003,다세대주택,11110-1198,11110-6295,11110-799,0,서울특별시 종로구 청운동 89-17번지,507,11110, ,21,철근콘크리트구조
0100,신축,10100,궁정빌리디, ,0089,20090326,84.64,20,지상,2,0017, ,02003,다세대주택,11110-1198,11110-6296,11110-799,0,서울특별시 종로구 청운동 89-17번지,508,11110, ,21,철근콘크리트구조
0100,신축,10100,궁정빌리디, ,0089,20090326,84.64,20,지상,3,0017, ,02003,다세대주택,11110-1198,11110-6297,11110-799,0,서울특별시 종로구 청운동 89-17번지,509,11110, ,21,철근콘크리트구조
0100,신축,10100,궁정빌리디, ,0089,20090326,84.64,20,지상,4,0017, ,02003,다세대주택,11110-1198,11110-6298,11110-799,0,서울특별시 종로구 청운동 89-17번지,510,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동새사람선교회, ,0089,20090326,261.12,10,지하,1,0020, ,06199,기타종교집회장,11110-3074,11110-14658,11110-2536,0,서울특별시 종로구 청운동 89-20번지,511,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동새사람선교회, ,0089,20090326,202,20,지상,1,0020, ,06199,기타종교집회장,11110-3074,11110-14659,11110-2536,0,서울특별시 종로구 청운동 89-20번지,512,11110, ,42,철골철근콘크리트구조
0200,증축,10100,청운동새사람선교회, ,0089,20090326,86.88,20,지상,1,0020, ,06199,기타종교집회장,11110-3074,11110-14660,11110-2536,0,서울특별시 종로구 청운동 89-20번지,513,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동새사람선교회, ,0089,20090326,115.12,20,지상,1,0020, ,06199,기타종교집회장,11110-3074,11110-14661,11110-2536,0,서울특별시 종로구 청운동 89-20번지,514,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동새사람선교회, ,0089,20090326,187.49,20,지상,2,0020, ,06199,기타종교집회장,11110-3074,11110-14662,11110-2536,0,서울특별시 종로구 청운동 89-20번지,515,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동새사람선교회, ,0089,20090326,197.22,20,지상,3,0020, ,06199,기타종교집회장,11110-3074,11110-14663,11110-2536,0,서울특별시 종로구 청운동 89-20번지,516,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동새사람선교회, ,0089,20090326,187.49,20,지상,4,0020, ,06199,기타종교집회장,11110-3074,11110-14664,11110-2536,0,서울특별시 종로구 청운동 89-20번지,517,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동다세대 신축공사, ,0089,20090326,118.17,10,지하,1,0021, ,02003,다세대주택,11110-2075,11110-9752,11110-1614,0,서울특별시 종로구 청운동 89-21번지,518,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동다세대 신축공사, ,0089,20090326,118.17,20,지상,1,0021, ,02003,다세대주택,11110-2075,11110-9753,11110-1614,0,서울특별시 종로구 청운동 89-21번지,519,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동다세대 신축공사, ,0089,20090326,118.17,20,지상,2,0021, ,02003,다세대주택,11110-2075,11110-9754,11110-1614,0,서울특별시 종로구 청운동 89-21번지,520,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동다세대 신축공사, ,0089,20090326,118.17,20,지상,3,0021, ,02003,다세대주택,11110-2075,11110-9755,11110-1614,0,서울특별시 종로구 청운동 89-21번지,521,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동다세대 신축공사, ,0089,20090326,118.17,20,지상,4,0021, ,02003,다세대주택,11110-2075,11110-9756,11110-1614,0,서울특별시 종로구 청운동 89-21번지,522,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10100,청운동다세대 신축공사, ,0089,20090326,11.7,30,옥탑,1,0021, ,02003,다세대주택,11110-2075,11110-9757,11110-1614,0,서울특별시 종로구 청운동 89-21번지,523,11110, ,21,철근콘크리트구조
0100,신축,10100,해피빌, ,0089,20090326,224.09,10,지하,1,0022, ,02003,다세대주택,11110-1347,11110-7109,11110-947,0,서울특별시 종로구 청운동 89-22번지,524,11110, ,21,철근콘크리트구조
0100,신축,10100,해피빌, ,0089,20090326,163.14,20,지상,1,0022, ,02003,다세대주택,11110-1347,11110-7110,11110-947,0,서울특별시 종로구 청운동 89-22번지,525,11110, ,21,철근콘크리트구조
0100,신축,10100,해피빌, ,0089,20090326,163.14,20,지상,2,0022, ,02003,다세대주택,11110-1347,11110-7111,11110-947,0,서울특별시 종로구 청운동 89-22번지,526,11110, ,21,철근콘크리트구조
0100,신축,10100,해피빌, ,0089,20090326,163.14,20,지상,3,0022, ,02003,다세대주택,11110-1347,11110-7112,11110-947,0,서울특별시 종로구 청운동 89-22번지,527,11110, ,21,철근콘크리트구조
0100,신축,10100,해피빌, ,0089,20090326,163.14,20,지상,4,0022, ,02003,다세대주택,11110-1347,11110-7113,11110-947,0,서울특별시 종로구 청운동 89-22번지,528,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0089,20090326,97.17,10,지하,1,0023, ,02003,다세대주택,11110-860,11110-4976,11110-491,0,서울특별시 종로구 청운동 89-23번지,529,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0089,20090326,97.17,20,지상,1,0023, ,02003,다세대주택,11110-860,11110-4977,11110-491,0,서울특별시 종로구 청운동 89-23번지,530,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0089,20090326,97.74,20,지상,2,0023, ,02003,다세대주택,11110-860,11110-4978,11110-491,0,서울특별시 종로구 청운동 89-23번지,531,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0089,20090326,97.74,20,지상,3,0023, ,02003,다세대주택,11110-860,11110-4979,11110-491,0,서울특별시 종로구 청운동 89-23번지,532,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0089,20090326,97.74,20,지상,4,0023, ,02003,다세대주택,11110-860,11110-4980,11110-491,0,서울특별시 종로구 청운동 89-23번지,533,11110, ,21,철근콘크리트구조
0700,용도변경,10100,1, ,0089,20090326,90.18,20,지상,1,0108, ,04499,기타사무소,11110-2548,11110-12278,11110-2061,0,서울특별시 종로구 청운동 89-108번지,534,11110, ,19,기타조적구조
0200,증축,10100,1, ,0089,20090326,40.95,20,지상,1,0108, ,04499,기타사무소,11110-2548,11110-12279,11110-2061,0,서울특별시 종로구 청운동 89-108번지,535,11110, ,19,기타조적구조
0100,신축,10100, , ,0089,20170727,108.72,20,지상,2,0109, ,04402,사무소,11110-100028602,11110-100056003,11110-100026815,0,서울특별시 종로구 청운동 89-109번지,536,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0089,20170727,177.12,20,지상,1,0109, ,04402,사무소,11110-100028602,11110-100056004,11110-100026815,0,서울특별시 종로구 청운동 89-109번지,537,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-109 제1종근린생활시설 (이봉주), ,0089,20171118,175.01,20,지상,1,0109, ,04402,사무소,11110-100017850,11110-100034889,11110-100018883,0,서울특별시 종로구 청운동 89-109번지,538,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 89-109 제1종근린생활시설 (이봉주), ,0089,20171118,128.54,20,지상,2,0109, ,04402,사무소,11110-100017850,11110-100034890,11110-100018883,0,서울특별시 종로구 청운동 89-109번지,539,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동 단독주택 증축공사, ,0089,20121219,-7.44,10,지하,1,0112, ,01001,단독주택,11110-100013190,11110-100024723,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,540,11110, ,11,벽돌구조
0200,증축,10100,청운동 단독주택 증축공사, ,0089,20121219,36.34,20,지상,3,0112, ,01001,단독주택,11110-100013190,11110-100024724,11110-100014909,0,서울특별시 종로구 청운동 89-112번지,541,11110, ,11,벽돌구조
0200,증축,10100, , ,0091,20090326,56.97,10,지하,1,0000, ,01003,다가구주택,11110-1029,11110-5740,11110-659,0,서울특별시 종로구 청운동 91번지,542,11110, ,21,철근콘크리트구조
0200,증축,10100, , ,0091,20090326,56.97,20,지상,1,0000, ,01003,다가구주택,11110-1029,11110-5741,11110-659,0,서울특별시 종로구 청운동 91번지,543,11110, ,11,벽돌구조
0200,증축,10100, , ,0091,20090326,56.97,20,지상,2,0000, ,01003,다가구주택,11110-1029,11110-5742,11110-659,0,서울특별시 종로구 청운동 91번지,544,11110, ,11,벽돌구조
0200,증축,10100, , ,0091,20090326,41.16,20,지상,3,0000, ,01003,다가구주택,11110-1029,11110-5743,11110-659,0,서울특별시 종로구 청운동 91번지,545,11110, ,11,벽돌구조
0200,증축,10100,청운동주택, ,0091,20090326,0,10,지하,1,0000, ,01003,다가구주택,11110-4590,11110-20833,11110-3893,0,서울특별시 종로구 청운동 91번지,546,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동주택, ,0091,20090326,12.25,20,지상,1,0000, ,01003,다가구주택,11110-4590,11110-20834,11110-3893,0,서울특별시 종로구 청운동 91번지,547,11110, ,11,벽돌구조
0200,증축,10100,청운동주택, ,0091,20090326,12.25,20,지상,2,0000, ,01003,다가구주택,11110-4590,11110-20835,11110-3893,0,서울특별시 종로구 청운동 91번지,548,11110, ,11,벽돌구조
 , ,10100,청운동주택, ,0091,20090326,-7.02,30,옥탑,0,0000, , , ,11110-4590,11110-20836,11110-3893,0,서울특별시 종로구 청운동 91번지,549,11110, , , 
0700,용도변경,10100, , ,0094,20111201,23.14,20,지상,2,0001, ,04001,일반음식점,11110-100013174,11110-100024700,11110-100014894,0,서울특별시 종로구 청운동 94-1번지,550,11110, ,51,일반목구조
0700,용도변경,10100, , ,0094,20111201,58.38,20,지상,1,0001, ,04001,일반음식점,11110-100013174,11110-100024701,11110-100014894,0,서울특별시 종로구 청운동 94-1번지,551,11110, ,51,일반목구조
0700,용도변경,10100,청운동 94-2 제2종근린생활시설 (강태호), ,0094,20090326,66.25,20,지상,2,0002, ,04001,일반음식점,11110-100006698,11110-100010694,11110-100007115,0,서울특별시 종로구 청운동 94-2번지,552,11110, ,11,벽돌구조
0700,용도변경,10100,청운동 94-2 제2종근린생활시설 (강태호), ,0094,20090326,66.25,20,지상,1,0002, ,04001,일반음식점,11110-100006698,11110-100010695,11110-100007115,0,서울특별시 종로구 청운동 94-2번지,553,11110, ,11,벽돌구조
