,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,C3,C3_NM,C3_NM_ENG,C3_OBJ_NM,C3_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
198,03,단독주택,Detached Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,01,연령1,Age1,건축연령,Age,100.1982052,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
199,03,단독주택,Detached Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,02,연령2,Age2,건축연령,Age,100.8312606,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
200,03,단독주택,Detached Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,03,연령3,Age3,건축연령,Age,100.1173504,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
201,03,단독주택,Detached Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,01,연령1,Age1,건축연령,Age,99.85275417,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
202,03,단독주택,Detached Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,02,연령2,Age2,건축연령,Age,99.93780409,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
203,03,단독주택,Detached Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,03,연령3,Age3,건축연령,Age,99.93479979,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
204,03,단독주택,Detached Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,01,연령1,Age1,건축연령,Age,96.71176703,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
205,03,단독주택,Detached Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,02,연령2,Age2,건축연령,Age,97.47294564,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
206,03,단독주택,Detached Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,03,연령3,Age3,건축연령,Age,97.77509577,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
207,03,단독주택,Detached Houses,주택유형,Type,a13,세종,Sejong,지역,Region,01,연령1,Age1,건축연령,Age,100.7416556,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
208,03,단독주택,Detached Houses,주택유형,Type,a13,세종,Sejong,지역,Region,02,연령2,Age2,건축연령,Age,100.233305,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
209,03,단독주택,Detached Houses,주택유형,Type,a13,세종,Sejong,지역,Region,03,연령3,Age3,건축연령,Age,100.3322601,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
210,03,단독주택,Detached Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,01,연령1,Age1,건축연령,Age,99.13081921,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
211,03,단독주택,Detached Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,02,연령2,Age2,건축연령,Age,99.35418134,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
212,03,단독주택,Detached Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,03,연령3,Age3,건축연령,Age,99.45879389,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
213,03,단독주택,Detached Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,01,연령1,Age1,건축연령,Age,98.31743042,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
214,03,단독주택,Detached Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,02,연령2,Age2,건축연령,Age,98.04985106,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
215,03,단독주택,Detached Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,03,연령3,Age3,건축연령,Age,98.37100102,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
216,03,단독주택,Detached Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,01,연령1,Age1,건축연령,Age,99.7420007,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
217,03,단독주택,Detached Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,02,연령2,Age2,건축연령,Age,99.79135955,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
218,03,단독주택,Detached Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,03,연령3,Age3,건축연령,Age,99.70958937,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
219,03,단독주택,Detached Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,01,연령1,Age1,건축연령,Age,100.4364285,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
220,03,단독주택,Detached Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,02,연령2,Age2,건축연령,Age,100.0585165,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
221,03,단독주택,Detached Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,03,연령3,Age3,건축연령,Age,100.1368314,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
222,03,단독주택,Detached Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,01,연령1,Age1,건축연령,Age,100.0538218,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
223,03,단독주택,Detached Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,02,연령2,Age2,건축연령,Age,100.0418331,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
224,03,단독주택,Detached Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,03,연령3,Age3,건축연령,Age,100.1011542,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
225,03,단독주택,Detached Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,01,연령1,Age1,건축연령,Age,99.94076416,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
226,03,단독주택,Detached Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,02,연령2,Age2,건축연령,Age,99.98700567,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
227,03,단독주택,Detached Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,03,연령3,Age3,건축연령,Age,99.88661819,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
228,03,단독주택,Detached Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,01,연령1,Age1,건축연령,Age,99.30335466,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
229,03,단독주택,Detached Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,02,연령2,Age2,건축연령,Age,99.56162912,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
230,03,단독주택,Detached Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,03,연령3,Age3,건축연령,Age,99.46453181,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
231,03,단독주택,Detached Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,01,연령1,Age1,건축연령,Age,97.903852,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
232,03,단독주택,Detached Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,02,연령2,Age2,건축연령,Age,99.08363697,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
233,03,단독주택,Detached Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,03,연령3,Age3,건축연령,Age,97.91322754,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
234,03,단독주택,Detached Houses,주택유형,Type,a21,제주,Jeju,지역,Region,01,연령1,Age1,건축연령,Age,99.34735893,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
235,03,단독주택,Detached Houses,주택유형,Type,a21,제주,Jeju,지역,Region,02,연령2,Age2,건축연령,Age,99.80266308,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
236,03,단독주택,Detached Houses,주택유형,Type,a21,제주,Jeju,지역,Region,03,연령3,Age3,건축연령,Age,98.86823261,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
237,03,단독주택,Detached Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,01,연령1,Age1,건축연령,Age,99.31364032,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
238,03,단독주택,Detached Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,02,연령2,Age2,건축연령,Age,99.66396814,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
239,03,단독주택,Detached Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,03,연령3,Age3,건축연령,Age,99.72799945,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
240,03,단독주택,Detached Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,01,연령1,Age1,건축연령,Age,99.45808023,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
241,03,단독주택,Detached Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,02,연령2,Age2,건축연령,Age,99.61775049,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
242,03,단독주택,Detached Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,03,연령3,Age3,건축연령,Age,99.45887519,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
243,03,단독주택,Detached Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,01,연령1,Age1,건축연령,Age,99.15127929,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
244,03,단독주택,Detached Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,02,연령2,Age2,건축연령,Age,99.62904506,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
245,03,단독주택,Detached Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,03,연령3,Age3,건축연령,Age,99.69292129,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
246,03,단독주택,Detached Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,01,연령1,Age1,건축연령,Age,99.31653767,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
247,03,단독주택,Detached Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,02,연령2,Age2,건축연령,Age,99.5454,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
248,03,단독주택,Detached Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,03,연령3,Age3,건축연령,Age,99.39089102,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
249,03,단독주택,Detached Houses,주택유형,Type,a5,서울,Seoul,지역,Region,01,연령1,Age1,건축연령,Age,100.174525,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
250,03,단독주택,Detached Houses,주택유형,Type,a5,서울,Seoul,지역,Region,02,연령2,Age2,건축연령,Age,99.97724717,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
251,03,단독주택,Detached Houses,주택유형,Type,a5,서울,Seoul,지역,Region,03,연령3,Age3,건축연령,Age,99.84609491,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
252,03,단독주택,Detached Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,01,연령1,Age1,건축연령,Age,99.96180243,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
253,03,단독주택,Detached Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,02,연령2,Age2,건축연령,Age,99.87415254,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
254,03,단독주택,Detached Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,03,연령3,Age3,건축연령,Age,99.83677477,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
255,03,단독주택,Detached Houses,주택유형,Type,a7,인천,Incheon,지역,Region,01,연령1,Age1,건축연령,Age,99.98950287,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
256,03,단독주택,Detached Houses,주택유형,Type,a7,인천,Incheon,지역,Region,02,연령2,Age2,건축연령,Age,99.8379778,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
257,03,단독주택,Detached Houses,주택유형,Type,a7,인천,Incheon,지역,Region,03,연령3,Age3,건축연령,Age,99.95082736,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
258,03,단독주택,Detached Houses,주택유형,Type,a8,부산,Busan,지역,Region,01,연령1,Age1,건축연령,Age,99.9481719,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
259,03,단독주택,Detached Houses,주택유형,Type,a8,부산,Busan,지역,Region,02,연령2,Age2,건축연령,Age,99.92195048,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
260,03,단독주택,Detached Houses,주택유형,Type,a8,부산,Busan,지역,Region,03,연령3,Age3,건축연령,Age,99.72333299,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
261,03,단독주택,Detached Houses,주택유형,Type,a9,대구,Daegu,지역,Region,01,연령1,Age1,건축연령,Age,99.99499311,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
262,03,단독주택,Detached Houses,주택유형,Type,a9,대구,Daegu,지역,Region,02,연령2,Age2,건축연령,Age,100.0172894,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
263,03,단독주택,Detached Houses,주택유형,Type,a9,대구,Daegu,지역,Region,03,연령3,Age3,건축연령,Age,99.98468634,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
